1013.57,297.04
1010.97,296.782
1008.07,296.525
1004.85,296.246
1001.27,295.939
997.289,295.599
992.863,295.226
987.947,294.833
982.49,294.403
976.436,293.923
969.724,293.375
962.289,292.769
954.06,292.102
944.961,291.377
934.911,290.637
923.827,289.982
911.617,289.23
898.19,288.363
883.451,287.389
867.306,286.319
849.66,285.188
830.425,283.952
809.52,282.591
786.877,281.096
762.442,279.454
736.189,277.696
708.117,276.013
678.264,274.483
646.712,272.849
613.591,270.679
579.089,269.178
543.452,266.064
506.982,262.461
470.035,258.275
433.008,253.505
396.325,248.28
360.414,242.639
325.686,237.151
292.51,231.102
261.197,224.804
231.981,218.336
205.017,211.794
180.379,205.389
158.069,199.284
138.027,198.698
120.148,199.209
104.294,199.825
90.3066,199.995
78.0194,200
67.2642,200
57.8784,200
49.7083,200
42.6115,200
36.4584,200
31.1321,200
26.5278,200
22.5531,200
19.1261,200
16.1749,200
13.6366,200
11.4564,200
9.58636,200
7.98489,200
6.61586,200
5.44793,200
4.45395,200
3.61043,200
2.89705,200
2.29629,200
1.79304,200
1.3743,200
1.02892,200
0.747373,200
0.521572,200
0.344671,200
0.210889,200
0.11525,200
0.053049,200
0.014857,200
