0.051552,0.068227,0.077413,0.09668,0.091582,0.10796,0.1183,0.10551,0.11172,0.1291,0.12247,0.11465,0.14189,0.12744,0.13059,0.13493,0.13977,0.13777,0.15065,0.14173,0.13972,0.13924,0.13659,0.13025,0.13412,0.12065,0.11545,0.11975,0.10932,0.10468,0.10617,0.10237,0.08909,0.08795,0.086118,0.077812
0.051489,0.068446,0.077569,0.096908,0.091794,0.1082,0.11865,0.1058,0.11215,0.12944,0.12281,0.11508,0.14231,0.1278,0.13092,0.13533,0.14008,0.13802,0.15096,0.14198,0.14001,0.13946,0.13685,0.13055,0.13447,0.12101,0.1158,0.12016,0.10973,0.10507,0.10653,0.10276,0.089356,0.088301,0.086458,0.078119
0.051393,0.068209,0.07756,0.096797,0.091725,0.10808,0.11858,0.1056,0.11202,0.12934,0.12265,0.11508,0.14216,0.12767,0.13071,0.13523,0.13983,0.13785,0.15068,0.1418,0.13983,0.13926,0.13666,0.1305,0.13437,0.12114,0.11592,0.12031,0.10991,0.1053,0.10665,0.10293,0.089519,0.088454,0.086444,0.078081
0.051168,0.067939,0.077148,0.096548,0.091462,0.10773,0.11817,0.10525,0.11174,0.12886,0.12221,0.11481,0.14159,0.12727,0.13022,0.13487,0.13924,0.13738,0.15011,0.14122,0.13945,0.13878,0.13616,0.13014,0.13411,0.12103,0.11589,0.12023,0.11006,0.10541,0.10675,0.10304,0.089529,0.088356,0.086267,0.077883
0.050577,0.06728,0.076229,0.095605,0.090534,0.10658,0.11689,0.10415,0.11064,0.12735,0.12094,0.1139,0.13994,0.12602,0.12892,0.13354,0.1377,0.13589,0.1485,0.13943,0.13805,0.13735,0.13474,0.129,0.1333,0.12033,0.11555,0.1197,0.11015,0.10542,0.1069,0.10304,0.089502,0.087971,0.085622,0.077401
0.042503,0.057923,0.061454,0.079069,0.072515,0.08185,0.087065,0.077107,0.080731,0.089943,0.087101,0.086029,0.093705,0.090031,0.091767,0.096697,0.097081,0.10066,0.11161,0.10083,0.10531,0.10396,0.10075,0.10181,0.1097,0.10222,0.10187,0.098317,0.10019,0.095785,0.096621,0.094731,0.07605,0.065857,0.059898,0.053704
0.017353,0.019703,0.028111,0.027414,0.032834,0.043829,0.043923,0.052822,0.04632,0.058634,0.056485,0.043264,0.063663,0.054667,0.053573,0.043064,0.048875,0.031006,0.034706,0.04019,0.030524,0.040146,0.042997,0.03664,0.040654,0.031507,0.035697,0.050144,0.043575,0.040216,0.049626,0.046906,0.057415,0.055423,0.064647,0.058251
0.028049,0.037585,0.040699,0.052299,0.049562,0.056685,0.06161,0.057389,0.061925,0.069732,0.067554,0.0676,0.074646,0.069736,0.070043,0.073706,0.071026,0.070724,0.079192,0.073012,0.074304,0.075954,0.074188,0.07539,0.080254,0.076321,0.077228,0.079084,0.080856,0.077037,0.078182,0.076929,0.066192,0.058587,0.053352,0.048408
0.026722,0.035053,0.039371,0.050563,0.048453,0.057049,0.062871,0.057539,0.064054,0.075492,0.073625,0.07144,0.084013,0.076118,0.077474,0.079567,0.080617,0.078034,0.087284,0.081535,0.080551,0.082609,0.080889,0.079458,0.083533,0.076931,0.076115,0.080648,0.078605,0.073691,0.075923,0.074883,0.065806,0.060484,0.058246,0.052239
0.024924,0.032472,0.036691,0.047717,0.04597,0.05345,0.060059,0.055095,0.059032,0.074464,0.073444,0.072079,0.085826,0.077039,0.078402,0.080121,0.08129,0.078871,0.088112,0.082216,0.081311,0.083368,0.080913,0.079289,0.083068,0.075889,0.074123,0.079389,0.076289,0.070164,0.072457,0.07253,0.06298,0.058742,0.056985,0.051083
0.023232,0.029942,0.033997,0.044716,0.043278,0.049135,0.056216,0.051534,0.055049,0.068298,0.070418,0.071224,0.085563,0.076646,0.077353,0.07826,0.07855,0.076348,0.084684,0.078878,0.078613,0.080685,0.077561,0.07609,0.079944,0.072434,0.069779,0.07559,0.071932,0.064266,0.066946,0.068489,0.058348,0.05499,0.053537,0.048097
0.021765,0.027837,0.032148,0.041893,0.040658,0.045266,0.052389,0.048759,0.050368,0.065833,0.063029,0.069108,0.084817,0.077079,0.075826,0.075251,0.072995,0.069884,0.076132,0.071371,0.071653,0.074234,0.069867,0.069416,0.073383,0.065424,0.062358,0.068877,0.064877,0.055469,0.058929,0.062117,0.05243,0.049879,0.048933,0.043968
0.020525,0.026208,0.031471,0.039467,0.03811,0.041453,0.048677,0.046533,0.045523,0.062508,0.058535,0.060222,0.080172,0.07685,0.073174,0.071722,0.065281,0.060168,0.062712,0.059793,0.060861,0.064003,0.058411,0.059365,0.063853,0.05543,0.05273,0.05918,0.055403,0.044039,0.048676,0.053259,0.045201,0.04272,0.042606,0.038069
0.017267,0.022878,0.030162,0.036167,0.034151,0.03465,0.043576,0.041949,0.03886,0.058107,0.051084,0.054087,0.062884,0.074505,0.070982,0.071852,0.060533,0.052693,0.049875,0.04943,0.050285,0.054172,0.047674,0.049457,0.054587,0.04545,0.043823,0.048983,0.046124,0.032127,0.037775,0.043508,0.037852,0.035832,0.037818,0.032792
0.0080526,0.014602,0.019453,0.033968,0.028131,0.027876,0.039198,0.030271,0.029654,0.046046,0.044647,0.037895,0.058672,0.061975,0.08658,0.10934,0.1006,0.093825,0.096765,0.086193,0.086378,0.087043,0.079878,0.077402,0.078329,0.069066,0.061999,0.068509,0.065137,0.049765,0.055429,0.061911,0.050399,0.053395,0.052371,0.053086
0.0013086,0.014713,0.0051777,0.035039,0.017135,0.030322,0.035044,0.012674,0.02431,0.030364,0.03921,0.016777,0.052859,0.042499,0.083219,0.14156,0.17012,0.16963,0.19433,0.15954,0.15646,0.14774,0.13936,0.12722,0.1269,0.11171,0.095279,0.11299,0.10152,0.095129,0.10086,0.10583,0.080754,0.087874,0.075752,0.088184
0.0059284,0.035735,0.011736,0.045963,0.013773,0.045925,0.041506,0.01017,0.030468,0.038498,0.033113,0.019582,0.054213,0.024541,0.063031,0.087121,0.18556,0.19861,0.24349,0.20004,0.20114,0.19126,0.1815,0.16345,0.18629,0.15379,0.14332,0.16508,0.13954,0.15021,0.14413,0.13285,0.10139,0.10116,0.084791,0.094204
