pressures,ysu,mynn2,acm2,gbm
1006.135859375,0.04907645329896664,0.047754874298764606,0.0774460707838737,0.057411771693093104
992.38296875,0.04866787571786734,0.04727453847171901,0.07743961920043621,0.05714730955330939
978.630078125,0.048275012659118,0.046906530944694644,0.07718698440208553,0.05684639961689355
951.1240625,0.04847930144966766,0.048097671800279705,0.07722180723072426,0.05801241242536296
937.37140625,0.0499878955952651,0.05268324392960593,0.07817427094337363,0.0629534471489979
909.87015625,0.07525684753402218,0.11885306987973697,0.09388437518828834,0.10977920022645726
882.40578125,0.22531482145391732,0.1763220793022814,0.21176344126455632,0.19590361536459322
855.039296875,0.23988218367234257,0.22832879076632465,0.2805696885322115,0.20664056846560683
800.544453125,0.1846927811792363,0.15090842973892374,0.23555536377056208,0.17547687133917464
732.464140625,0.1925814713989229,0.16525921736170204,0.2396750889030628,0.18207830219302773
650.8158203125,0.20573452660585057,0.18282202208845777,0.23902287031611452,0.1933778434755064
569.233046875,0.22124476016527422,0.20217654439259683,0.23893811706065674,0.2090416277097055
487.70296875,0.24360652546928624,0.22659365509162427,0.2543714062644868,0.24258734039845253
406.2346875,0.26509613478287475,0.2638149331186368,0.2820977845285817,0.27510144714377394
351.9540625,0.2845978570191916,0.28873487315486296,0.3162903248859012,0.2956269874273802
297.69046875,0.2991573619764419,0.3127849477141069,0.3466073227171429,0.3151581567808405
243.43705078125,0.30890036583342534,0.33108397637124026,0.36909439871905875,0.3326546095830296
202.7501953125,0.3231612948660261,0.33984625532050045,0.373959827510595,0.3453138801868765
