pressures,ysu,mynn2,acm2,gbm
1006.3321875,0.14703017029528093,0.12249818992957752,0.17188780893847655,0.12211815031111563
992.580625,0.14934028519838122,0.12417390455764185,0.1722975300485316,0.12318682802904242
978.83078125,0.15171326037095365,0.1252279641082193,0.17342054964149525,0.12497482039460638
951.34265625,0.17869603104185972,0.14302704923294723,0.1825075376314019,0.15777133671742752
937.612734375,0.1915038109468035,0.1705556376087741,0.21360113238333636,0.16437072570705957
910.1740625,0.2218338909670998,0.22137619386331392,0.23025257353696096,0.20607818028182068
882.76453125,0.2556527159430986,0.27330303377502435,0.24967969894865177,0.2515113297841769
855.38640625,0.2815511469656107,0.33704667513382586,0.2433224393123961,0.3017189769853003
800.7140625,0.3169571937457804,0.4207533944570606,0.270667498659471,0.3670623977137176
732.5115625,0.3699326858434067,0.5079436204367147,0.30505058039284527,0.4650492400667601
650.7509765625,0.29308600641374405,0.39094250624646226,0.2957372366609291,0.3542992090434672
569.108671875,0.3132327227795575,0.3901980336870188,0.3530427700330227,0.36263024859072285
487.6268359375,0.4292884952924529,0.5601283469470335,0.45595532923223003,0.5152204760512584
406.2140625,0.5172692999523643,0.6521328597974629,0.6676778699993894,0.5946005189800904
351.9430859375,0.48577630494683377,0.5997436426051354,0.6043882526827364,0.5544951612094723
297.68138671875,0.4729999551766261,0.5627563765861844,0.5463070923140382,0.5326728330418329
243.4295703125,0.4618815450137454,0.5369793660861162,0.5392326979896855,0.5101887169374579
202.74380859375,0.4398883082321886,0.5061676194854022,0.5147703013070776,0.4863301756023469
