-0.021696158515055686,-0.02765986336601145,-0.033276093800850504,-0.03772497389053342,-0.041745711432554344,-0.051796868642156824,-0.05722522735595703,-0.06149003346763493,-0.06584762573243097,-0.06988237380983264,-0.07253079732259948,-0.07612689971921327,-0.07391213523015949,-0.07986945682102942,-0.08042352252533647,-0.08335338168672024,-0.08534324645995639,-0.0862805726792999,-0.08670378579034832,-0.08722839991253295,-0.08734516355724509,-0.08582340664332833,-0.08704533894854194,-0.08935949961346523,-0.08744957182142343,-0.08892060173883465,-0.0858362918430089,-0.08534253650242363,-0.08498318354287449,-0.08460163116455988,-0.0845104768541205,-0.07917548285587372,-0.07730333540172296,-0.07600450303817752,-0.07351254357229209,-0.07031719843547535,-0.06731487274169012,-0.06304218504163828,-0.05807987848919538,-0.049946854909251215
-0.02173918194239377,-0.027712980906187568,-0.03334076563515964,-0.037859405941446767,-0.04192322625056022,-0.05191057417130196,-0.057352998521594145,-0.061650030348062046,-0.0660507753160573,-0.07010583241782342,-0.07277940962052298,-0.07638525644938454,-0.07416820738052365,-0.08011490503946561,-0.08069316440156626,-0.083617871602371,-0.08560608757869659,-0.08654818005032894,-0.0869850391811724,-0.08750866360134069,-0.0876200612386242,-0.08607233683267168,-0.08727272033689815,-0.08957800547284478,-0.08766712188719339,-0.08911794874404677,-0.08603628158567744,-0.0855444738600113,-0.08515750673080902,-0.08478180779349032,-0.0846780543857335,-0.07943281385632872,-0.07755898369686065,-0.07624283048841107,-0.07371379640369469,-0.07049588521323358,-0.06747120539347407,-0.06318468517724796,-0.05820681889849766,-0.050100941128221166
-0.021778483920627423,-0.027759638892291605,-0.03339761310155609,-0.0380185381571323,-0.04214456134371858,-0.05201797273423381,-0.05747490564982627,-0.06181655883790427,-0.06627844068736977,-0.07035896725125212,-0.07306879255509102,-0.0766848712497108,-0.0744678391350817,-0.08038827260332937,-0.08100352817109524,-0.08391637378269934,-0.08589991251625406,-0.08684830983480651,-0.08730560090805284,-0.08782734129164282,-0.08793114132350865,-0.08634629143608663,-0.08751071294148005,-0.08979700724285067,-0.08789189656573626,-0.08930704964529923,-0.08623705546062865,-0.08574745390149019,-0.0853167470296512,-0.0849478552076448,-0.08482185363772032,-0.0797218788994769,-0.0778407012091975,-0.07649872038098238,-0.07391798443262587,-0.07067134221392735,-0.06761700948078442,-0.06331683900623375,-0.058322605556895724,-0.050270188649506053
-0.02184797710839348,-0.027840688493483867,-0.033495538499607846,-0.03828313403658967,-0.042510901557079706,-0.0521970176696982,-0.05767926745943441,-0.06209351221718862,-0.06665355470443046,-0.07077449586654438,-0.07354468239680045,-0.07717757119070257,-0.07496184243098014,-0.08083468331233234,-0.0815123748779456,-0.08440531624688674,-0.08638160917490723,-0.08734071731566928,-0.08783255471121265,-0.08835175196327327,-0.08844334496393458,-0.08680160522459346,-0.08790589438541474,-0.09015754699709078,-0.08826968934801016,-0.08962202284072873,-0.08657804912991196,-0.08608972973291884,-0.08558540344239418,-0.08522265328298317,-0.08505404578312437,-0.08018784205120255,-0.07828132417466804,-0.07689793692696867,-0.07423578686183419,-0.0709459749857615,-0.06784676021999303,-0.0635267851087633,-0.05850697623355927,-0.05054131189979216
-0.022028111351858115,-0.028052243126808207,-0.03374865425956841,-0.038877650366885064,-0.04331630706786882,-0.05263658523563208,-0.058178666432695536,-0.06274487813317364,-0.06750725428264559,-0.07171404308746787,-0.07461132261488501,-0.07828572379219167,-0.0760724830627737,-0.08185258229576675,-0.08266231960720916,-0.08551997290720692,-0.08748775906036599,-0.08847233454389425,-0.08903698179460662,-0.08955384572351477,-0.08962708579173295,-0.08787879731920611,-0.08886286841499214,-0.09104041841294475,-0.08920709398057625,-0.09042525609334007,-0.08744207594133968,-0.08694810019602528,-0.0862865681118592,-0.08592133839925964,-0.08565103107031291,-0.08123563766480402,-0.07923438813952544,-0.0777635531955525,-0.0749399397108732,-0.07156785753039685,-0.06838094287451213,-0.06402088589140931,-0.05894595252146928,-0.051142366197382216
-0.022624850802912988,-0.028759002685546875,-0.03459625879924033,-0.04080220964220871,-0.045908514658606236,-0.054079235924632485,-0.05981614642672639,-0.06486609352958794,-0.07027061886259389,-0.07476491080387859,-0.07806557125513791,-0.08188782797918748,-0.07969677607218273,-0.08521355946857057,-0.08645339330035995,-0.08921504762435006,-0.09117644204030739,-0.09226101345484494,-0.09306315739951287,-0.09359077241686009,-0.09363546371457687,-0.09159578111433575,-0.09221772087943236,-0.09415644115870236,-0.09256172180175781,-0.0933448388841498,-0.0905631065368766,-0.09001739713880852,-0.08882127337983547,-0.08839196734959387,-0.08774963378903067,-0.08468616697524567,-0.08222099092267854,-0.08045172585377713,-0.07712372885811192,-0.07351772732204154,-0.07006923039750745,-0.06559010823565359,-0.06034857432047147,-0.053045669131790874
-0.02636550479462585,-0.03335301293265047,-0.04027832878961135,-0.0550232611761885,-0.06528801600137513,-0.06409453074138582,-0.07113704893322392,-0.07996505313445823,-0.0904769388834552,-0.09739480124579813,-0.10369052251178346,-0.10865663316513974,-0.1067563417222459,-0.11089490890503839,-0.11538208007812045,-0.11748008516099162,-0.11948263804117687,-0.12146087858411647,-0.12408373514807636,-0.12481296963159139,-0.12487973531085572,-0.12079987419974714,-0.11892653995090541,-0.11927619298296577,-0.11977664735582039,-0.11745669682818516,-0.1157602585686277,-0.11456263224283703,-0.10871728261309954,-0.10736600451997447,-0.10347177929344298,-0.11063777499725802,-0.10341558244493854,-0.09899530198839557,-0.09149735768636447,-0.08620766109891065,-0.08082258860270031,-0.07551662021211314,-0.06919904920789577,-0.0663245370652703
-0.03169730716280128,-0.04314478344389272,-0.05396257824367012,-0.06320051193239351,-0.07084646648831949,-0.08861487706502658,-0.09717872831555496,-0.10588463253446889,-0.11507103814017228,-0.1252569537692807,-0.12819384892782182,-0.1346806293063878,-0.13000837749905259,-0.14423024707372178,-0.14387302610612096,-0.14844021479291314,-0.15023166020711187,-0.15152489768132682,-0.1513466199239133,-0.15145865970185923,-0.1505045636495197,-0.14278360154895609,-0.14527979744804043,-0.15162946912977304,-0.14156522115069947,-0.1463712141248834,-0.1344861030578386,-0.13298768361408975,-0.13266963958739098,-0.13438362969293394,-0.13836754269073026,-0.12958471510143,-0.13563519371882649,-0.13200050989786405,-0.12486519707573507,-0.11935449600218817,-0.11315375222102375,-0.10443936030071654,-0.09752450519135891,-0.08747881783381217
-0.028382142384828057,-0.036293002234572214,-0.04359441545273057,-0.05126614252725403,-0.0586650869581149,-0.07021735721161804,-0.08231260087757164,-0.09067812389798746,-0.09639229032728736,-0.10097734239366218,-0.10022857666012897,-0.10138625886702357,-0.09507299211287545,-0.10561841752792134,-0.10160368389551877,-0.10214748594495404,-0.10331133524579172,-0.10275895224674514,-0.10167046864825124,-0.10250931845769173,-0.10191450119020828,-0.10150210486517608,-0.10459027396308329,-0.10738741980657096,-0.10665568457710606,-0.10886148240831517,-0.10578854454888642,-0.10535665935941552,-0.10277267456052641,-0.10178517871435133,-0.1005515183342709,-0.09226576699148836,-0.08951969570586016,-0.08702254189387304,-0.08350849151611328,-0.07853018230861153,-0.0745170084635447,-0.06914981842038515,-0.06200133853485568,-0.05457323710123774
-0.03045337253143998,-0.03645694520736242,-0.04224101808335945,-0.05274311065670645,-0.06120084550644833,-0.06634486304386655,-0.0772015847099965,-0.08655776129825199,-0.0957587263318942,-0.0997007942199275,-0.10537492328217013,-0.10939025243123979,-0.10712016423542536,-0.1107433425055433,-0.11323127534654986,-0.11539609273273754,-0.11814284854460766,-0.11915897369379991,-0.12090575748015908,-0.12156433953174428,-0.1204657533433533,-0.1199181281195365,-0.11869760089450665,-0.11724815580578252,-0.1149620946248433,-0.11315043131509128,-0.11316807217065161,-0.11401742299398165,-0.11121158811778287,-0.11084125306871329,-0.10807681189641016,-0.11063410441079213,-0.11700016657511014,-0.11611255009967181,-0.11245418760506709,-0.10496105194090433,-0.09848321066959898,-0.0922826766967546,-0.08232076856825188,-0.07291093826290762
