pressures,wsm6,kessler,thompson,morrison
1006.26125,0.21768448124004983,0.2294034903400717,0.2188054732360747,0.21777078884716247
992.50953125,0.21720477799341675,0.22775757395965113,0.2183067503349277,0.21715705679571135
978.759765625,0.21418979460646256,0.2229387546716112,0.21523435467166083,0.21368524788820215
951.272890625,0.2047929817860546,0.1949179904479132,0.21230404877841946,0.207575630611014
937.543828125,0.24020840977971022,0.2648322186566133,0.2578210680573313,0.24794521086816154
910.108125,0.27594487471780715,0.2875901096740781,0.3028119259076434,0.29409128310685495
882.70015625,0.2688123577357289,0.28513212851429887,0.3054048843327309,0.2882996553141148
855.32796875,0.2394127882785675,0.2605751897479483,0.27836135975721393,0.26030411993967184
800.660625,0.16694304280937206,0.18719876609541106,0.18436295728364271,0.17233005136362425
732.462734375,0.09212772468100616,0.08042849190618888,0.10314961497122209,0.10162547976898235
650.7010546875,0.13817003858852944,0.12792401395180839,0.15202969444591552,0.15283460761341935
569.06625,0.1293653681318084,0.14885344593007513,0.14880659440421157,0.14658102649518356
487.594296875,0.050366239085571474,0.04634065624705949,0.05031799718979933,0.048340521628527894
406.18734375,0.012268503705528901,-0.012580516090648594,0.011855863170857852,0.009985457114844295
351.9203515625,0.013453232408806918,0.004523176579949199,0.013742237001237006,0.009856824452119477
297.66205078125,0.008743847627740348,0.001448007684653199,0.009428546298421048,0.00882722971309168
243.41373046875,0.003132504956701529,0.0002596843999810269,0.0034651726452861356,0.0036128568791067963
202.7306640625,0.001046534637011266,1.1116373433120045e-05,0.0011993946858489897,0.0012091787539449895
