pressures,wsm6,kessler,thompson,morrison
1006.135859375,0.21187720196987309,0.18865525725727023,0.19914375076800295,0.19527148761518381
992.38296875,0.21084005183043736,0.1876025986389765,0.1979740819175436,0.19386226649114016
978.630078125,0.20985004487915782,0.18642687354663373,0.1968258103660759,0.1927577159977481
951.1240625,0.21249006341590326,0.18731218089581067,0.19857398114626296,0.19527785043118798
937.37140625,0.2194672552630162,0.19152162500811637,0.2042061367653583,0.20173099797453728
909.87015625,0.2923034809642964,0.24254529577014125,0.2604772261454146,0.2603277965459937
882.40578125,0.5188422144507379,0.4442840479353853,0.4683439978602974,0.43513743817927436
855.039296875,0.4985549291475334,0.4602827906315753,0.5049659590513338,0.49535902886785593
800.544453125,0.1613082754743564,0.13303498984759557,0.1602680871142234,0.15780580983621487
732.464140625,0.02482874576224872,-0.014667097168420051,0.013333753691943869,0.018858934045981993
650.8158203125,0.03567167903816746,-0.024338255184252585,0.00949225126197688,0.014173825080336138
569.233046875,0.05097750079287015,-0.04208162565242385,0.009197972706700351,0.00879376319779339
487.70296875,0.09912641029637019,-0.0801519247994323,0.05967333964787117,0.03272666455450785
406.2346875,0.07068335344214856,-0.11779180796816048,0.0350148964676939,0.0415437481579066
351.9540625,0.11490366393263457,-0.019008624738748488,0.09201851318073719,0.10598943955832038
297.69046875,0.15716753211463957,0.08730332401928816,0.1489407350356384,0.16573065504554724
243.43705078125,0.2024799931307435,0.1711695072815924,0.2163006416423234,0.23154886458793855
202.7501953125,0.24307813533123057,0.23315056089584435,0.2615963220631391,0.2775522853216041
