pressures,wsm6,kessler,thompson,morrison
1005.2896875,0.20045540487084793,0.1956233920026841,0.1937678945335351,0.2000785345011093
991.541796875,0.20042350865038133,0.19687168235800726,0.19483947430688678,0.200215277803114
977.796015625,0.19631554887937241,0.19242390424261308,0.1896067018609683,0.1972503077335036
950.317734375,0.16187911342878009,0.1618821715470459,0.14266401463939762,0.1665681186174698
936.59046875,0.2098335536912941,0.21288080167536688,0.17967672911638646,0.20565231847190174
909.17453125,0.19526780732312682,0.194668867830545,0.179969426923452,0.176691711428276
881.8240625,0.021341811659467677,0.033856654525286585,0.03897630825905805,0.04768387758294563
854.517265625,-0.06569656092653126,-0.0506214357024272,-0.05378719168913709,-0.028526871663621535
799.98078125,-0.10145453978663571,-0.09828374241618011,-0.09045351310391682,-0.07447439581286704
731.90890625,-0.10975241428353884,-0.10925258000623511,-0.09662940095946035,-0.09016408962960627
650.353828125,-0.06909718432237075,-0.06131229986944657,-0.06012246986228533,-0.055238680858885024
568.9065234375,-0.025117168519672193,-0.013267246475285759,-0.023874768402854202,-0.0165664407741587
487.51875,-0.003888940987976577,0.0025330472728431383,-0.003964329819234439,-0.0007018918973993603
406.1484375,-6.95687875801776e-05,0.0006493066041360055,-0.00031116446249736186,0.0002878364087112643
351.9044140625,-0.000225418461680164,0.0006200561759093557,-6.0356779349224685e-05,0.00025585378849437467
297.66056640625,-0.00014366929652308318,0.000279185832437669,0.00011151958327808337,0.0002038308501176216
243.41666015625,-3.2882403292111215e-05,0.0001588811471558991,3.0611978764291656e-05,-6.315365101327045e-06
202.7338671875,0.00015958608426153042,0.00042320007106307306,0.0001781609186528263,0.0003430134740403039
