pressures,ysu,mynn2,acm2,gbm
1006.82375,0.23054549429417667,0.2790711006605079,0.24151954491173327,0.2207583159975916
993.095,0.2349730205690355,0.2793284992378558,0.24086146839043468,0.22108889031309154
979.3665625,0.23498740811108984,0.28070573387289716,0.24013932531903798,0.2217351203524147
951.909296875,0.2386629455212412,0.28188624644591265,0.2386707749266209,0.22163463144217654
938.180703125,0.24250298049554733,0.28212105545221305,0.23741196793179195,0.21864966269465663
910.72421875,0.25040365942232634,0.2573691081616362,0.22866597564318578,0.20242400327572363
883.282734375,0.16409423339248333,0.06758011620670384,0.15059911122500688,0.16985351310683028
855.88421875,0.19766276692895868,0.14594607735958634,0.19580309385038402,0.1905131640099665
801.162109375,0.17771995509505595,0.18367879483180366,0.17420160725240105,0.17018637401423006
732.864765625,0.14282393101169918,0.15238943697418073,0.1483550210404734,0.14063894818237416
651.0553125,0.10389148200499441,0.09001218376273389,0.11303207189541774,0.09586812437972297
569.3551953125,0.08923705104553574,0.09072469111077858,0.08524980041222989,0.0940328464136012
487.75109375,0.08463555540800309,0.0730586858810524,0.09827903013106463,0.08036971307335453
406.2456640625,0.0529806548868942,0.05070213852948228,0.06394342005705095,0.04724988590385127
351.955390625,0.029148800513562678,0.027273582942486656,0.02941961900839129,0.02538826468079071
297.6884765625,0.01312597192801704,0.009538404589525741,0.011917390812609306,0.009904477991128119
243.43421875,0.001745017766649802,0.0018523998716910807,0.002453557076446081,0.0018855503773435502
202.7473046875,0.0006128676088576853,0.0007010650899510686,0.0005568111449189847,0.0005989585759806879
