pressures,wsm6,kessler,thompson,morrison
1006.26125,0.2172981554208817,0.2138091548962471,0.2183705887140066,0.22090161599586985
992.50953125,0.21652453784790215,0.21284375152066573,0.2172790792913387,0.21989832221614625
978.759765625,0.2147306779367748,0.2108580599822848,0.2145043207408076,0.21795697907841777
951.272890625,0.22525263303480123,0.21970538097875464,0.22384225635287422,0.22575422591706806
937.543828125,0.23073766509318921,0.2277310602134437,0.2286649166198369,0.23073006802789273
910.108125,0.2449570212119326,0.2338772235257056,0.24616666974637377,0.24394215671874675
882.70015625,0.25255546453662714,0.240954061707305,0.2514483158300202,0.250126010770833
855.32796875,0.2795064874327004,0.2574238708547307,0.28597119395871007,0.27327272710966366
800.660625,0.20441561112281528,0.17413753513878824,0.20616023576623824,0.1972935964244096
732.462734375,0.11671554411913124,0.09763251143639921,0.10210184106592736,0.09769845959322465
650.7010546875,0.16035900519940127,0.13860688551147868,0.15766773908409512,0.1513149133376371
569.06625,0.17316936592081966,0.15366461264698109,0.17101371745903457,0.16424930490607045
487.594296875,0.19218582199497805,0.19553260584971743,0.18641980653516543,0.1708881089362243
406.18734375,0.2019954515694,0.16441970534625835,0.19234963842098776,0.1787900404545034
351.9203515625,0.2346227080627312,0.1953303147557751,0.2308698887254175,0.21560222924267458
297.66205078125,0.26498878529598735,0.22003671580446113,0.26669224798554436,0.24707171393065297
243.41373046875,0.2931845943809748,0.24783462818452182,0.29813562737651406,0.27589728077919345
202.7306640625,0.30913278692916435,0.27309629418721276,0.31428462826526415,0.29093146552250015
