pressures,wsm6,kessler,thompson,morrison
1006.82375,0.1579046475771778,0.15734682645028605,0.15685347587511977,0.1394461866643199
993.095,0.15903612992446647,0.1586084140958149,0.15816198320159738,0.14079412646472153
979.3665625,0.1586118240442332,0.1582339684077784,0.1578128961043431,0.1404966930113318
951.909296875,0.15704032078411004,0.15670246066120483,0.15629364658199052,0.13907731708156873
938.180703125,0.15606598876283365,0.15569864942382952,0.15526909955396606,0.13812222209549346
910.72421875,0.1558931234042201,0.15546857388505275,0.15486792763593366,0.13786593234928915
883.282734375,0.20295964604490954,0.2042472436624447,0.2030068038958798,0.18558994233358891
855.88421875,0.2360240746379014,0.237508492744629,0.23935944530021275,0.22971337602127323
801.162109375,0.2705971463606115,0.2724445451489535,0.2721374798326758,0.26504332535647124
732.864765625,0.3055788089309536,0.3051605553350952,0.30752845417192176,0.29915622402560876
651.0553125,0.31786796442511694,0.31972308203559374,0.3212577191831986,0.31096262201507613
569.3551953125,0.31299630431873504,0.3124506280558472,0.3132685054884514,0.3094819942642647
487.75109375,0.3390046832737738,0.3387049450304796,0.33946821458380266,0.33561417252507647
406.2456640625,0.3813252660688912,0.37127005116548906,0.38137690649730627,0.37616083335075523
351.955390625,0.41283390643436113,0.38974704307769775,0.41130361205477933,0.40844591816780834
297.6884765625,0.4428653337353153,0.4743688732895028,0.4408218920413482,0.43885528695243636
243.43421875,0.4653692604202792,0.4646457569673975,0.4668224703996897,0.4633874761341591
202.7473046875,0.4490256265149981,0.446867489449361,0.44871169251463006,0.4440955189176326
