pressures,wsm6,kessler,thompson,morrison
1006.3321875,0.21461483723996566,0.20505152190435905,0.2116078084821136,0.20975296720662287
992.580625,0.21594423838236704,0.20655492538228518,0.2131951659712023,0.21117545042399666
978.83078125,0.2167676805762715,0.20781514914107682,0.21414029390932487,0.21216767696324057
951.34265625,0.20146086374292926,0.19158522117929475,0.20738775739993398,0.19558762854948797
937.612734375,0.19800691459878253,0.18770893606470831,0.21399526862347745,0.19332754437957586
910.1740625,0.1723770964702781,0.16099632034088088,0.18912852817398818,0.16821140887295424
882.76453125,0.1358478195526842,0.12005850854507827,0.16812337077080478,0.13377910501670554
855.38640625,0.022625716845675346,0.011788629346391676,0.03647948408126929,0.020093564640785655
800.7140625,-0.05095270381431878,-0.05462970016241142,-0.03951675909907206,-0.04954445069644421
732.5115625,-0.009010865102662132,0.0031695606687578803,-0.0038951894433948055,-0.011992771514661047
650.7509765625,-0.0036858270129602327,-0.00397652429622062,-0.003511097697195432,-0.009317990737631498
569.108671875,0.0109427410593282,0.025532074741824465,0.013128972350092185,0.004914392774100711
487.6268359375,0.019977555285204136,-0.015149353247097763,0.018910095903650236,0.019428708501795913
406.2140625,0.018037856148114036,0.016941339959086064,0.019568880477159004,0.018409065081967383
351.9430859375,0.011363124605102443,0.0025634426303799873,0.012533902576455182,0.010496391304619804
297.68138671875,0.006237675031295321,0.0010488944525793129,0.006428554721090125,0.005499574915670986
243.4295703125,0.0022094059049224193,0.00021302112189541412,0.002363977608495685,0.002148519006711176
202.74380859375,0.0007705842084508352,2.055134220828163e-05,0.000868360560187613,0.0007971549162719151
