333.98077392578125,3553
p1,p2,p3,p4,wsm6,kessler,thompson,morrison
528.2753125,528.321015625,528.30859375,528.1969140625,319.6131350484146,319.25962485816575,319.5531344834466,319.4290791885844
514.71,514.7533984375,514.741953125,514.632734375,319.3740084983861,319.04329932745634,319.3215578622756,319.20924760155293
501.1454296875,501.1865625,501.1760546875,501.06921875,319.17078815450424,318.8636769563039,319.1257120951766,319.025282747424
487.5813671875,487.6203125,487.6107421875,487.506328125,319.0012249284603,318.7163760802397,318.96430956793404,318.87222029616436
474.0176953125,474.05453125,474.04578125,473.943984375,318.86226782834893,318.5987851659529,318.83658539489403,318.74979374297817
460.454296875,460.489140625,460.48109375,460.381953125,318.75574034611594,318.51069996200675,318.7387246203945,318.6580194656546
446.89109375,446.9240625,446.9166015625,446.820234375,318.68000126052806,318.45280701961786,318.6733385786113,318.59550245842337
433.328046875,433.359296875,433.35234375,433.258828125,318.63527438335404,318.4253006344299,318.63870336376124,318.5641363362609
419.76515625,419.79484375,419.7882421875,419.69765625,318.6248007992004,318.42811713971645,318.6363378058924,318.56513951763685
406.2023046875,406.230625,406.224375,406.136640625,318.645650956216,318.46069696727307,318.6656269595285,318.5975848666034
392.6394921875,392.6666796875,392.660625,392.5757421875,318.69751951087454,318.5241237371136,318.72481581753516,318.6613659890456
379.0766796875,379.1029296875,379.0969921875,379.014921875,318.77927123183514,318.61834431517366,318.8143377562989,318.7552813799644
365.5138671875,365.539296875,365.5334375,365.45421875,318.8898194798454,318.74238061383744,318.933000973375,318.87743979819726
351.951015625,351.975703125,351.96984375,351.89359375,319.0301915594393,318.89436354410464,319.08009524460965,319.0273720980476
338.388203125,338.4121484375,338.4062890625,338.3329296875,319.19752405245646,319.073415335811,319.2556711993045,319.2051769284008
324.825390625,324.8486328125,324.8427734375,324.7723046875,319.39059947955275,319.27874889450635,319.45741195877736,319.4092183627747
311.262578125,311.2851171875,311.27921875,311.211640625,319.6091093860727,319.5093536825307,319.6852219387639,319.6382031710934
297.699765625,297.7216015625,297.7156640625,297.6509375,319.8513248195866,319.7640746881022,319.938286165158,319.8907242269375
284.136953125,284.1580859375,284.152109375,284.0901953125,320.1165170417087,320.04436129253276,320.2149005564854,320.1669428753056
270.5741796875,270.5945703125,270.58859375,270.52947265625,320.4055384329084,320.3512906828697,320.51686697028845,320.4670965329814
257.01134765625,257.031015625,257.025078125,256.96875,320.7191050644386,320.68260406510046,320.8440126222586,320.7916465456736
243.448515625,243.4674609375,243.4615625,243.40810546875,321.05579026026265,321.0375986793059,321.19567362787075,321.1406400153664
229.88572265625,229.9039453125,229.898125,229.8475390625,321.41460701540586,321.41327480827954,321.5720975337107,321.51554044435744
216.32296875,216.34044921875,216.33470703125,216.28703125,321.79292100521224,321.80786875491975,321.9683474597819,321.9177320133907
202.76025390625,202.7769140625,202.771328125,202.7265625,322.18935363233857,322.222618376149,322.38570795966126,322.34524762569805
189.197578125,189.2133984375,189.2079296875,189.166171875,322.6295276039031,322.6936512153433,322.8541697269546,322.8169235426086
175.634921875,175.64986328125,175.6445703125,175.6058203125,323.1047719680932,323.2066609347161,323.3667204297913,323.31952868506716
162.072265625,162.086240234375,162.08115234375,162.04548828125,323.61691867186266,323.75904572811174,323.9134914244497,323.85666590560413
148.50962890625,148.52255859375,148.517744140625,148.48517578125,324.20001455734916,324.40155424540063,324.541566547309,324.47238916140856
134.947021484375,134.9588671875,134.954365234375,134.9248828125,325.03805136013307,325.34546937211087,325.4609111312413,325.36503349645506
121.384423828125,121.39513671875,121.390986328125,121.364609375,327.9399556013236,328.29900148945825,328.42455422830733,328.19412798074717
107.821826171875,107.831328125,107.827607421875,107.804326171875,344.64439585429375,344.25020223108527,344.79131512236285,344.10333059227827
94.259228515625,94.26744140625,94.264228515625,94.244052734375,391.118970025419,391.10222655600774,391.11433677378847,391.15927821753843
80.696630859375,80.7034619140625,80.7008544921875,80.683779296875,411.08696722980375,411.0745806688215,411.0756585497755,411.0962331225877
67.1340380859375,67.1394384765625,67.13748046875,67.123515625,432.77678189499926,432.7660901891581,432.7704682091747,432.7954177679897
53.5714111328125,53.575390625,53.57408203125,53.56322265625,461.56211132864496,461.55576619108274,461.5559915512749,461.58580028816334
40.0087841796875,40.011376953125,40.01068603515625,40.00293212890625,501.8260305934124,501.8164862898053,501.81857701240796,501.84849086891535
26.44618896484375,26.44749755859375,26.44732421875,26.44267333984375,565.1774276254989,565.1652861475783,565.1702072488455,565.1936865806907
12.88359375,12.8839453125,12.8839697265625,12.88241943359375,671.8051679475673,671.6520962773371,671.9449553829243,671.7829176715784
