-8.76935538e-11,-4.75695539e-10,-3.14686965e-09,-2.41448088e-08,-2.03383536e-07,-1.77352604e-06,-1.50738479e-05,-2.19942551e-04,-5.56679023e-03,-8.29651505e-02,-5.00000000e-01,-6.94582462e-02,-1.85107265e-03,-1.09723669e-05,-2.70055409e-08,-4.35275184e-11,-3.18496552e-14,-5.40106191e-17,-1.28297148e-19,-4.87239825e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
-6.31331507e-16,-5.20417085e-15,-5.61365868e-14,-7.51614970e-13,-1.17843339e-11,-2.03214834e-10,-3.61425379e-09,-1.50926240e-07,-1.87094247e-05,-2.13956856e-03,-6.94582462e-02,-5.00000000e-01,-7.73348361e-02,-3.96062527e-03,-6.48846471e-05,-5.52383483e-07,-1.73866244e-09,-1.05423170e-11,-7.55617221e-14,-7.41375804e-16,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
-6.85520329e-22,-8.43393191e-21,-1.45267585e-19,-3.31383422e-18,-9.41656123e-17,-3.11902688e-15,-1.12457542e-13,-1.28477680e-11,-7.28750216e-09,-5.85988118e-06,-1.85107265e-03,-7.73348361e-02,-5.00000000e-01,-1.00860588e-01,-1.01408521e-02,-4.24541562e-04,-5.39985695e-06,-1.10848163e-07,-2.28649477e-09,-5.56484442e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
-5.59281822e-28,-9.78642427e-27,-2.54408061e-25,-9.27349539e-24,-4.44609125e-22,-2.61456734e-20,-1.75517138e-18,-4.85974195e-16,-1.05027011e-12,-4.69486094e-09,-1.09723669e-05,-3.96062527e-03,-1.00860588e-01,-5.00000000e-01,-1.23972677e-01,-2.10695658e-02,-9.15356854e-04,-5.49256692e-05,-2.87084936e-06,-1.55334959e-07,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,-1.32467869e-32,-4.94504801e-31,-2.72155779e-29,-2.06641479e-27,-2.01288522e-25,-2.33355674e-23,-1.40687622e-20,-9.85289106e-17,-1.98982844e-12,-2.70055409e-08,-6.48846471e-05,-1.01408521e-02,-1.23972677e-01,-5.00000000e-01,-1.45597488e-01,-1.86195392e-02,-2.86854315e-03,-3.39504477e-04,-3.70799062e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.35213618e-32,-2.05139713e-30,-3.84211950e-28,-4.58717982e-25,-9.01916300e-21,-6.84485578e-16,-4.35275184e-11,-5.52383483e-07,-4.24541562e-04,-2.10695658e-02,-1.45597488e-01,-5.00000000e-01,-8.25010091e-02,-2.90832594e-02,-7.05453940e-03,-1.42743264e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.01091096e-32,-2.19668620e-29,-1.06765865e-24,-2.58659765e-19,-6.36993103e-14,-3.47732487e-09,-1.07997139e-05,-1.83071371e-03,-3.72390784e-02,-1.65002018e-01,-2.50000000e-01,-9.10502821e-02,-4.14280929e-02,-1.43942377e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.88012111e-33,-2.01406062e-28,-1.34448568e-22,-1.08021238e-16,-2.10846340e-11,-2.21696325e-07,-1.09851338e-04,-5.73708629e-03,-5.81665188e-02,-9.10502821e-02,-2.50000000e-01,-9.85135585e-02,-5.48811555e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-7.13052934e-32,-1.14599130e-25,-2.56594295e-19,-1.51123444e-13,-4.57298954e-09,-5.74169871e-06,-6.79008954e-04,-1.41090788e-02,-4.14280929e-02,-9.85135585e-02,-2.50000000e-01,-1.04845650e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.02942746e-02,5.66685447e-02,6.17796332e-02,6.56449252e-02,6.77636813e-02,6.83352819e-02,6.90296965e-02,7.20193896e-02,7.84349322e-02,8.05471705e-02,8.34438899e-02,8.84562129e-02,8.75769219e-02,8.37947210e-02,8.13475401e-02,6.86092714e-02,2.02636134e-02,-1.98619030e-02,-4.58927076e-02,-1.89317574e-01,4.50646198e-02,5.06956727e-02,5.69769253e-02,6.18141875e-02,6.60072797e-02,6.90933319e-02,7.21913475e-02,7.73271537e-02,8.42426221e-02,9.18846157e-02,9.92175932e-02,1.03342398e-01,1.03436835e-01,1.00309689e-01,8.96982150e-02,7.81033144e-02,4.32387147e-02,4.24808472e-02
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-2.00005785e-01,-9.66384560e-02,-8.51560757e-02,-6.58098981e-02,-4.27875333e-02,-2.24275868e-02,-9.08144005e-03,-1.73554197e-03,-6.27785339e-05,-2.10089425e-07,-3.50775312e-11,-2.52527388e-16,-2.74207521e-22,-2.23703504e-28,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-9.66384560e-02,-2.00005785e-01,-9.54418257e-02,-8.07800218e-02,-5.81356250e-02,-3.40632275e-02,-1.55602209e-02,-3.53087555e-03,-1.65574020e-04,-7.72915939e-07,-1.90278446e-10,-2.08166838e-15,-3.37351981e-21,-3.91438559e-27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-8.51560757e-02,-9.54418257e-02,-2.00005785e-01,-9.41299275e-02,-7.62678534e-02,-5.09030074e-02,-2.67721433e-02,-7.42544373e-03,-4.71558451e-04,-3.24807024e-06,-1.25874422e-09,-2.24544487e-14,-5.81100713e-20,-1.01765306e-25,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-6.58098981e-02,-8.07800218e-02,-9.41299275e-02,-2.00005785e-01,-9.27428827e-02,-7.17818365e-02,-4.43268977e-02,-1.54519677e-02,-1.38593081e-03,-1.48652480e-05,-9.65834523e-09,-3.00644899e-13,-1.32556696e-18,-3.70940108e-24,-1.08859308e-29,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-4.27875333e-02,-5.81356250e-02,-7.62678534e-02,-9.27428827e-02,-2.00005785e-01,-9.13232639e-02,-6.74543381e-02,-3.03426329e-02,-4.00135340e-03,-7.03520491e-05,-8.13588130e-08,-4.71361058e-12,-3.76678893e-17,-1.77843579e-22,-8.26533443e-28,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-2.24275868e-02,-3.40632275e-02,-5.09030074e-02,-7.17818365e-02,-9.13232639e-02,-2.00005785e-01,-8.99048671e-02,-5.35078011e-02,-1.07708974e-02,-3.25798028e-04,-7.09412348e-07,-8.12859016e-11,-1.24764512e-15,-1.04587772e-20,-8.05132086e-26,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-9.08144005e-03,-1.55602209e-02,-2.67721433e-02,-4.43268977e-02,-6.74543381e-02,-8.99048671e-02,-2.00005785e-01,-8.05850849e-02,-2.56450456e-02,-1.39565708e-03,-6.02954287e-06,-1.44564527e-09,-4.49828841e-14,-7.02070424e-19,-9.33453350e-24,-1.53684648e-28,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.73554197e-03,-3.53087555e-03,-7.42544373e-03,-1.54519677e-02,-3.03426329e-02,-5.35078011e-02,-8.05850849e-02,-2.00005785e-01,-6.10950738e-02,-7.67464377e-03,-8.79771906e-05,-6.03710220e-08,-5.13904240e-12,-1.94397397e-16,-5.62759445e-21,-1.83475094e-25,-4.39342123e-30,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-6.27785339e-05,-1.65574020e-04,-4.71558451e-04,-1.38593081e-03,-4.00135340e-03,-1.07708974e-02,-2.56450456e-02,-6.10950738e-02,-2.00005785e-01,-4.44626808e-02,-2.22680159e-03,-7.48407319e-06,-2.91500912e-09,-4.20108284e-13,-3.94111559e-17,-3.60754508e-21,-2.13523989e-25,-4.02812130e-29
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-2.10089425e-07,-7.72915939e-07,-3.24807024e-06,-1.48652480e-05,-7.03520491e-05,-3.25798028e-04,-1.39565708e-03,-7.67464377e-03,-4.44626808e-02,-2.00005785e-01,-3.31873819e-02,-8.55831662e-04,-2.34401205e-06,-1.87798421e-09,-7.95898070e-13,-2.73802818e-16,-5.17314135e-20,-2.68899395e-23
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-3.50775312e-11,-1.90278446e-10,-1.25874422e-09,-9.65834523e-09,-8.13588130e-08,-7.09412348e-07,-6.02954287e-06,-8.79771906e-05,-2.22680159e-03,-3.31873819e-02,-2.00005785e-01,-2.77838130e-02,-7.40417570e-04,-4.38866618e-06,-1.08016041e-08,-1.74110084e-11,-1.27398778e-14,-2.16034992e-17
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-2.52527388e-16,-2.08166838e-15,-2.24544487e-14,-3.00644899e-13,-4.71361058e-12,-8.12859016e-11,-1.44564527e-09,-6.03710220e-08,-7.48407319e-06,-8.55831662e-04,-2.77838130e-02,-2.00005785e-01,-3.09346244e-02,-1.58425968e-03,-2.59548615e-05,-2.20951975e-07,-6.95454416e-10,-4.21700608e-12
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-2.74207521e-22,-3.37351981e-21,-5.81100713e-20,-1.32556696e-18,-3.76678893e-17,-1.24764512e-15,-4.49828841e-14,-5.13904240e-12,-2.91500912e-09,-2.34401205e-06,-7.40417570e-04,-3.09346244e-02,-2.00005785e-01,-4.03442383e-02,-4.05605463e-03,-1.69814026e-04,-2.16005878e-06,-4.43396821e-08
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-2.23703504e-28,-3.91438559e-27,-1.01765306e-25,-3.70940108e-24,-1.77843579e-22,-1.04587772e-20,-7.02070424e-19,-1.94397397e-16,-4.20108284e-13,-1.87798421e-09,-4.38866618e-06,-1.58425968e-03,-4.03442383e-02,-2.00005785e-01,-4.95907143e-02,-8.42841808e-03,-3.66144930e-04,-2.19708872e-05
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.08859308e-29,-8.26533443e-28,-8.05132086e-26,-9.33453350e-24,-5.62759445e-21,-3.94111559e-17,-7.95898070e-13,-1.08016041e-08,-2.59548615e-05,-4.05605463e-03,-4.95907143e-02,-2.00005785e-01,-5.82381450e-02,-7.44805299e-03,-1.14734157e-03
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.53684648e-28,-1.83475094e-25,-3.60754508e-21,-2.73802818e-16,-1.74110084e-11,-2.20951975e-07,-1.69814026e-04,-8.42841808e-03,-5.82381450e-02,-2.00005785e-01,-3.29992138e-02,-1.16331177e-02
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-8.78684247e-30,-4.27047977e-25,-1.03462827e-19,-2.54797556e-14,-1.39090883e-09,-4.32011757e-06,-7.32289860e-04,-1.48961060e-02,-6.59984276e-02,-1.00002892e-01,-3.64209786e-02
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-8.05624260e-29,-5.37798791e-23,-4.32069984e-17,-8.43401217e-12,-8.86793643e-08,-4.39417745e-05,-2.29468313e-03,-2.32662354e-02,-3.64209786e-02,-1.00002892e-01
