pressures,ysu,mynn2,acm2,gbm
1005.63546875,0.14082260960650966,0.14053290063906287,0.16755540997631674,0.13912074987992928
991.896796875,0.14111189229324442,0.14994592067814413,0.16737530962382982,0.13943331548942553
978.1596875,0.14057363788294483,0.11861335142884846,0.16672325495484283,0.1389056445347678
950.68984375,0.13977366260751262,0.14194876628717767,0.15953559934021244,0.1213195492022334
936.96203125,0.13405708603803282,0.13180382076638086,0.14266242566537146,0.1294516121933011
909.563125,0.1623240823842768,0.2752387530376617,0.1265528222934663,0.16637941723239733
882.2190625,0.07568332046447325,0.2017356707615498,0.07310433270150911,0.06329742788526878
854.904921875,-0.00702978072888278,-0.020754311183836707,0.019309242058621515,-0.02257361654384506
800.338046875,-0.05036310323137545,-0.06442245024945374,-0.023067260152904664,-0.06671605162134428
732.22578125,-0.059488479265748476,-0.06684307745151234,-0.040891775337115153,-0.06869370967130728
650.6185546875,-0.028329083932047402,-0.02247386126011856,-0.019081162125368027,-0.03323706016301522
569.1101171875,-0.010072646475487973,-0.0038990597831406837,-0.004263581402842526,-0.011774992252033671
487.663671875,0.002277548849967336,0.0043114073907457905,0.006252681494896599,8.71890980438382e-05
406.2525,0.0005268950764429802,-4.358005413466667e-05,0.0014806538153842805,0.0011595170033812266
351.988828125,-8.075045748531834e-05,-0.0002476610876284342,-0.00046270296426827276,-0.0004907412017305273
297.72927734375,-8.406970780372757e-05,0.0016889189140826214,-0.00036875314252428435,7.449612943666007e-05
243.4715625,0.00042251011504548634,0.0013416133622823254,0.00038686686613264985,0.0007886474734981225
202.77923828125,0.00017093602965429747,0.0004482646047583433,0.00014455045696697372,0.00026683498544036107
