pressures,ysu,mynn2,acm2,gbm
1005.5,0.09651600767997538,0.10659447386398424,0.10565493501349184,0.11338248747350796
991.733984375,0.09723150572432177,0.10751301267577808,0.1065205479634556,0.11388001022506115
977.9721875,0.09972553543272662,0.11412485456303413,0.10954124567368974,0.12131134161481381
950.47140625,0.10348699870118323,0.10281258697711265,0.13504608746712898,0.11796202539463427
936.73265625,0.11531731091052332,0.11594989613822522,0.10896049569440967,0.13114441651657488
909.26578125,0.15779000058834577,0.15323322799303105,0.12290941770592521,0.15575707435033395
881.860234375,0.1947396866313511,0.19208114788594594,0.1766351379608162,0.19852704623576078
854.54265625,0.15553823442710074,0.15700490634577793,0.14545779334862965,0.17009863682385717
799.99140625,-0.03664172368472586,-0.02684671872213925,-0.036972277787759175,-0.010421092361701013
731.90328125,-0.09274792867886687,-0.07684864935889278,-0.08926774540513312,-0.06174911059673436
650.335625,-0.03553805898569865,-0.01275281063542394,-0.03179518854633155,-0.0012415339488987536
568.882578125,0.03697539569742305,0.06742672259525609,0.04941135203676077,0.08179867813793165
487.4937109375,0.10021453797207554,0.14331665730408846,0.1302573662999512,0.1522684773056266
406.128125,0.15593852555829235,0.20831028698448822,0.1984078975444087,0.20892857305917484
351.8867578125,0.17784400263552488,0.2377811131658563,0.2228876086264328,0.2375197016575812
297.64552734375,0.18124576000041862,0.25558202918038964,0.23688468793196849,0.24570772876589875
243.404375,0.17792606883490436,0.27027860431734624,0.24356708726373652,0.23674296223392552
202.72375,0.16997392862445276,0.2742682890764951,0.2437681793376331,0.21500522181974385
