pressures,wsm6,kessler,thompson,morrison
1005.1884375,0.22628324188098314,0.24090372075785263,0.2376808658307485,0.24324320039353914
991.4259375,0.22589030716909703,0.24057663293446616,0.23709369621102094,0.24268230676643401
977.66734375,0.22589030716909703,0.24189144542720253,0.2375718024948137,0.24348497433586386
950.171875,0.25172969382272875,0.26362226963408536,0.2524524720526251,0.25429230358215416
936.43796875,0.23277452332134196,0.2438345708033636,0.2396205865569343,0.24187112195752639
908.982734375,0.24899486822800132,0.24840766701994138,0.24882351043023912,0.24714876512334566
881.590625,0.2573250841199872,0.25033881099261623,0.25688403387005215,0.24997954967603334
854.294375,0.2533800196126505,0.24358395285596443,0.25531935465383765,0.24794553968380387
799.784140625,0.26276330053249125,0.2519221933256528,0.26999105595840484,0.261585565791145
731.74984375,0.28699951356162756,0.2730727930843562,0.29616083294783807,0.28584793141921583
650.238984375,0.31995887719463595,0.3016710972518671,0.3328153676867602,0.3199147906825969
568.8234375,0.3490831980396357,0.32698795327450175,0.3657678924209033,0.35019609688242165
487.451953125,0.3809423444793629,0.3527313949844933,0.3950660823562095,0.3753442722613544
406.0940625,0.4273400752588769,0.39125159313642655,0.4366921208042521,0.40493756236773465
351.857265625,0.45402034219594495,0.41313268738709374,0.4610200663691492,0.42060050135205324
297.620546875,0.4631600035944163,0.42199793612095643,0.46941531226795424,0.428475887965614
243.38390625,0.4515762882880133,0.41520188924295287,0.4621299895634753,0.4216278977172121
202.7066796875,0.42970554222443136,0.40205192724185307,0.4418404198348599,0.4048356687844975
