pressures,ysu,mynn2,acm2,gbm
1005.5,0.12152703815822274,0.12104205847525847,0.0955927873575498,0.13068172031967001
991.733984375,0.1218209002321922,0.12306065593213367,0.09609331413738721,0.13108882041214934
977.9721875,0.1229920286164678,0.12867796907934567,0.09690870319870101,0.14201369364584646
950.47140625,0.14481722134784328,0.16367830946302594,0.21389765939773028,0.17388305112689487
936.73265625,0.12128482506618507,0.13996931099968093,0.1478400459765276,0.14650994222226066
909.26578125,0.1298537350640299,0.11785233590921679,0.11441142308823755,0.14046858012513946
881.860234375,0.12665896878003624,0.09938590889891859,0.08280198083919348,0.13917244286372663
854.54265625,0.11805542416048694,0.08669081511669668,0.06363718229941691,0.13036405124188324
799.99140625,0.12086267569836855,0.08807000014198171,0.05783015657896375,0.13562631939614966
731.90328125,0.13512931666860767,0.10073666569569902,0.06379576465238927,0.15286735220210426
650.335625,0.15170168347876856,0.11527159970998653,0.06743943493536655,0.17433097913372492
568.882578125,0.16318140826489178,0.12453014971002471,0.07043733573701128,0.1882088280526427
487.4937109375,0.17560826304287833,0.13429769600584907,0.07976458346824969,0.20451944718908782
406.128125,0.21314352203332848,0.16040249816424443,0.0961374270186806,0.22006584971308787
351.8867578125,0.23843706508386744,0.17564035779234557,0.10956751823815594,0.22635970720906176
297.64552734375,0.2414624606986625,0.19420009686001116,0.13153431498881363,0.22132117052316375
243.404375,0.2368389122836125,0.20533152508230776,0.149153264738593,0.20489746566232042
202.72375,0.22439036624324127,0.20623427690643234,0.16765475868926094,0.18817152746572582
