pressures,wsm6,kessler,thompson,morrison
1006.67734375,0.14764667366605083,0.14950514936008105,0.1383270861376924,0.1432139113767362
992.94984375,0.14817417142965902,0.1501361441741384,0.1395502080887838,0.14412861609230018
979.222890625,0.1477080748270211,0.14966346763253602,0.13927852959449769,0.14375180005422955
951.7690625,0.14627860554035788,0.14819394493231516,0.13789687715108548,0.14234867298059936
938.0425,0.14543953419166863,0.14735512285777222,0.13694674743636143,0.14145978161270648
910.59171875,0.145537936842273,0.14755529560557104,0.13659783775041012,0.14129017750975237
883.15328125,0.19494733082540605,0.1961128356418084,0.18178709916183838,0.18781754025306358
855.7546875,0.21900433668838754,0.22045464619138858,0.221571634624969,0.219598210990046
801.04203125,0.24062762299046409,0.24590190670129822,0.2561442835118744,0.24613178124876742
732.76765625,0.2636963298783811,0.2702906975660244,0.29213013037225216,0.27627567644403944
650.9858984375,0.2840217524105293,0.286440943331462,0.2983439013640613,0.28973962955727006
569.31203125,0.30273928376110204,0.3019652628569648,0.2972941944908447,0.2999051838959488
487.7372265625,0.33157261231109386,0.32738431272064683,0.3224282128509861,0.3263850254720389
406.2559375,0.36911667855084795,0.36105939505048523,0.3593735866119202,0.3635306831435985
351.9771875,0.402964738044539,0.3830799210271767,0.3860137384078743,0.3934868429108545
297.7164453125,0.42808640891336386,0.45282096827303703,0.4168137248210078,0.4241372727006557
243.4618359375,0.4456432064646865,0.44238688785963487,0.44209382063367925,0.44662655925696937
202.7715625,0.42988578249505865,0.42627676400200737,0.4255497054473638,0.4272074312453214
