pressures,wsm6,kessler,thompson,morrison
1005.98890625,0.17455736626317409,0.18769402872305502,0.17684131178912313,0.17382298365314708
992.244140625,0.17579908874816694,0.18898950246435015,0.1780535210579759,0.1750061011405777
978.50109375,0.17585406964689101,0.1892864751936891,0.1783692913340153,0.17511238240149657
951.02796875,0.18634153673235823,0.1847655626754686,0.18523133873867192,0.1859909256220964
937.304765625,0.18936919177103123,0.18137920276239813,0.19066919281399114,0.18703729698312907
909.88390625,0.18601620221565004,0.17789139545161614,0.1839607563162897,0.18463148779989627
882.50078125,0.14756860791267856,0.14627839076787474,0.14838578661226287,0.14900871906805102
855.14296875,0.04886878436112578,0.039632022743054086,0.04862454331374274,0.05379011859655575
800.52015625,-0.07076399121145702,-0.0482744414412607,-0.05665425916223708,-0.061717952527067174
732.35015625,0.007587664242471646,-0.0009145672784065567,0.00529600308491169,0.0077743426914383944
650.609453125,0.0126980130976348,0.011473967646435924,0.014197203477003257,0.014803638197000554
568.99609375,0.020896411463377607,0.030720886370711506,0.02295296334169008,0.02419077509429968
487.5364453125,0.028235927896698987,-0.010282731978076819,0.028938259617285217,0.028250308844514353
406.140390625,0.017677533639754234,0.016974297556246555,0.01755548876691566,0.017391502748904573
351.87890625,0.008948167916051106,0.0030935540591036747,0.009795276453057838,0.009295308283161762
297.627890625,0.0036527901189200274,0.0017830432318976489,0.00382329020761706,0.003806508107651906
243.3859375,0.0010342749636314359,0.0010066129989421818,0.0014840526740775148,0.001336645807829458
202.707734375,0.00027655974759426764,0.0009582539678095446,0.0005258430584731048,0.0004433660928584777
