pressures,wsm6,kessler,thompson,morrison
1005.98890625,0.16778738348016123,0.17002312336715872,0.16795749846320343,0.16624151793859493
992.244140625,0.16732620021568084,0.16961577296487457,0.1674651945297436,0.16577762101970078
978.50109375,0.16386670164465,0.16648670129834398,0.16445547958002654,0.162674120344581
951.02796875,0.1689537907126458,0.15902840589989414,0.16461783974803887,0.16697065264906807
937.304765625,0.18525829500038765,0.19399254560135298,0.1873124665942801,0.1873822566074853
909.88390625,0.21372127108973407,0.21589492050199866,0.22064681586703475,0.21425312136052352
882.50078125,0.2029501253542144,0.20197919086702443,0.20767796185341172,0.20246533495736907
855.14296875,0.18502468464808453,0.18256732997025454,0.19386284994170452,0.19170090217304464
800.52015625,0.10178971447679032,0.1272441506542957,0.10847387612358728,0.09739861961259463
732.35015625,0.0780212321615996,0.0815696076837496,0.08119128773274738,0.07943520421804187
650.609453125,0.10548511528822127,0.1020018400392182,0.11024262175493471,0.10783657274909404
568.99609375,0.10691428158325073,0.11201820571577877,0.11101884340397371,0.11281698282552659
487.5364453125,0.02018180653929337,0.023769476997878364,0.020773083955959972,0.023052530178084486
406.140390625,0.012961813809309258,-0.0014572469772657414,0.013500598076529657,0.01256915609388344
351.87890625,0.010105175990357637,0.0054293433594906765,0.01046391623316361,0.008124423041629107
297.627890625,0.003930660865308515,0.003287101846849028,0.004549116426949909,0.004508365598846426
243.3859375,0.0013197188591908926,0.0026130674772575236,0.0018594145631489055,0.0018595885293128532
202.707734375,0.0004177585940985629,0.0028063995911340586,0.0006633009178013191,0.0005910451596013594
