pressures,ysu,mynn2,acm2,gbm
1005.435859375,0.19539000323922992,0.20020345915253462,0.1697565894058311,0.19834284411812508
991.69546875,0.1959351313811412,0.19946028348387113,0.16903617036051255,0.19826849488558243
977.957734375,0.19778001238775586,0.20471427869991252,0.16851919885195502,0.2042646023872071
950.4940625,0.24928645496933446,0.2539082919391387,0.24906722624311187,0.24433082349747112
936.7715625,0.23770357397108136,0.24983081280410993,0.25535393265867234,0.2441207003401647
909.3459375,0.2337351572954725,0.2508828670211707,0.2579981296746051,0.25944352447980257
881.96765625,0.26332552527556446,0.2868319044940236,0.28555074679770437,0.2902822009378233
854.6484375,0.22073651248864035,0.24778129174445404,0.24661029470044285,0.2570169032861925
800.089375,0.03493085655591785,0.06420997779859453,0.07053918585209326,0.08007623562907155
731.98484375,-0.025343125961819337,0.008165489917672731,0.015549397732756145,0.027734364682201966
650.3970703125,0.014353328652455496,0.056911644813795355,0.05749020495746481,0.08338173455072453
568.9328125,0.0786116886987095,0.12882621960277768,0.12260742036175032,0.16096482522033928
487.533828125,0.13939430465599123,0.18933072213389013,0.18737098508263939,0.21767086204426034
406.15390625,0.18595110361206954,0.2372469750005661,0.2429334897915158,0.2570351424963806
351.90609375,0.21178067457575558,0.26378987616305755,0.270608252242782,0.27296971286706606
297.6612109375,0.23022362480608943,0.2776188036613086,0.2879873331375523,0.2806919752674364
243.4173828125,0.23862840736715366,0.28505578350189953,0.294003742049028,0.28271446259035893
202.73453125,0.2359089667315047,0.28229526225401014,0.28662539537958226,0.27320341966110223
