pressures,wsm6,kessler,thompson,morrison
1005.98890625,0.1820476185274621,0.1941369977841948,0.1849353249162435,0.1803721595829641
992.244140625,0.18134972611868283,0.1933042991992315,0.18409486560668037,0.1795918352513508
978.50109375,0.17971090394801378,0.19191917842252745,0.18238429191997677,0.1780424136170641
951.02796875,0.1859673998227974,0.20178844381404604,0.18655213490931272,0.1818759104493514
937.304765625,0.19542792935307576,0.20940129243149447,0.19563506967244934,0.1944940238489062
909.88390625,0.21115916365969842,0.22544425845128288,0.21521542045619943,0.2128803424698722
882.50078125,0.23253607473324173,0.23880408240407397,0.23399198798241308,0.2330075706678561
855.14296875,0.26004039376177357,0.26584980512503764,0.26179676587066536,0.26002656127665447
800.52015625,0.22995680723222658,0.22761737918137986,0.218851207018724,0.22596218125983364
732.35015625,0.1423237161658397,0.15470263820616098,0.13629913535726282,0.1424748980929009
650.609453125,0.159796524506243,0.1695600627083662,0.15760085479601368,0.16240832420550794
568.99609375,0.1621854824116279,0.1730394597044787,0.16196607419013945,0.16655769660479636
487.5364453125,0.15837798777102188,0.20862100410495424,0.1587685181702537,0.16525147925610664
406.140390625,0.1760020598681234,0.17274796282877034,0.17919214320377438,0.18313714439924492
351.87890625,0.19697825929654716,0.18511880664531746,0.19877461337562696,0.20137057085336407
297.627890625,0.20301406713400538,0.19088380414423706,0.20908135156717042,0.20725868598032463
243.3859375,0.19554858063526487,0.19407086632899645,0.20514950530726517,0.2034186853269485
202.707734375,0.1856301487129171,0.19631002359192218,0.2006898119380759,0.19545654518396727
