pressures,wsm6,kessler,thompson,morrison
1006.67734375,0.19264860227964967,0.18569165614484268,0.19116919236682509,0.1937164919679771
992.94984375,0.19294751662404194,0.18593956851203902,0.19130318736809337,0.19392255468761374
979.222890625,0.19222610060702047,0.1852388106424983,0.19053572225400345,0.1931552703519794
951.7690625,0.19053126230391304,0.18362634555172844,0.1888708864349659,0.1914515435883666
938.0425,0.18972145124367712,0.18283984143613424,0.18809745114094037,0.19065931182791054
910.59171875,0.1893869999000679,0.18243232977707194,0.18779772946920076,0.19035911070033062
883.15328125,0.2225020608968046,0.21685889681495163,0.22191328123562726,0.2242296032549632
855.7546875,0.25943620456136596,0.25944114733587514,0.2594452389920145,0.2610610928364551
801.04203125,0.24315832315219155,0.2427110638159648,0.24139678097302555,0.24527369926769865
732.76765625,0.2300783595833518,0.22923673825463645,0.22809301930894924,0.23235131835670428
650.9858984375,0.2567030624775701,0.25640722136663,0.25575370618102256,0.2598211997603879
569.31203125,0.31104224337417163,0.31205149909115976,0.31253989955817035,0.3127150693757438
487.7372265625,0.3460433804386448,0.34319635916575314,0.3441209128848016,0.3435347517039011
406.2559375,0.3847884390079147,0.3869483887989575,0.38731996316375156,0.38708114979090236
351.9771875,0.4210583555221454,0.4254557888440004,0.42328509957845983,0.4221584636339955
297.7164453125,0.44767031185205336,0.4423797622942646,0.45148278880832604,0.44977108870495386
243.4618359375,0.4476265382053564,0.43853967732613097,0.4481150981167363,0.4472939575256393
202.7715625,0.4324527049797504,0.4294097962308566,0.4333478412182685,0.4318340222065435
