pressures,ysu,mynn2,acm2,gbm
1005.98890625,0.12464755478236372,0.1306841803350667,0.12733101627635088,0.13488251079146013
992.244140625,0.12579336248124068,0.13043727863780988,0.12834187596747199,0.13510906292618274
978.50109375,0.12851614835104086,0.13225333880112938,0.13088161069753834,0.13620629287733146
951.02796875,0.14396085750020343,0.1437373298138777,0.1450031662176872,0.14459881317624645
937.304765625,0.15937026832503567,0.14353873418773092,0.15725332136954487,0.15461386167214797
909.88390625,0.17797084209893738,0.17784668914620952,0.17797991217097725,0.17110424112808617
882.50078125,0.21492237118306773,0.22649247714530193,0.21599627949466574,0.21112929390156165
855.14296875,0.23180490114401037,0.2543771583164211,0.2315154575029814,0.22347423801622154
800.52015625,0.287202698215122,0.3077436913174419,0.28308422759896207,0.2818484523794221
732.35015625,0.278879471826308,0.32118734814856387,0.27651360687463883,0.2845053615730616
650.609453125,0.2570109291704145,0.2941025452060489,0.2560618513665437,0.26152086291689264
568.99609375,0.2555003906682329,0.2864054942011821,0.2601820109603586,0.26473478778617066
487.5364453125,0.3618720678170342,0.39880342409208674,0.36917021895257873,0.3499288450809322
406.140390625,0.36392899714686394,0.39087962783302294,0.36980350211765867,0.38042212773797607
351.87890625,0.3423613658322272,0.3693507317158989,0.34981484727017087,0.3621951846323522
297.627890625,0.32446509084328506,0.3479534874815009,0.33109030384346055,0.34870720522985066
243.3859375,0.28561857462118667,0.30489240894188063,0.2990692344905782,0.3097835786660441
202.707734375,0.2549593220842083,0.2706559327628427,0.27354288660900633,0.27876183583979314
