pressures,ysu,mynn2,acm2,gbm
1005.651796875,0.2435151581367082,0.25207168517920275,0.260293993122443,0.245430061330924
991.92640625,0.24242266176278165,0.25252567386873553,0.2593107535142703,0.2466086135405104
978.201796875,0.24217015078159626,0.2541857231128857,0.25796161386885913,0.24729323267292364
950.75328125,0.23981510621884966,0.2500504350641658,0.25538327788784404,0.24554024276161837
937.02984375,0.2358560966083427,0.24500572371004473,0.2532116847793596,0.23906193147980082
909.586484375,0.20033065026445435,0.20160168846828647,0.23834083515340407,0.18898936539738015
882.168671875,-0.055398466705005166,-0.01656151941298865,0.13909420710145545,-0.06896453147238002
854.86703125,-0.526527401567242,-0.22801446737968753,-0.2848580432138522,-0.46032438061216313
800.4196875,0.04083785493257777,0.11831700496503161,-0.029340263589784442,0.0544027414812685
732.3853125,0.00614970668358586,0.06900951137877107,-0.05830078644419307,0.016270937389422355
650.7878515625,0.014380906070519436,0.05629028787238215,-0.034469140093196425,0.01777773916288195
569.24015625,0.019648158338735976,0.048072575117381694,-0.004631470123782276,0.022891462351594328
487.740625,0.02113925963153216,0.038751976766452,0.016763675682183326,0.023896757892594465
406.278359375,0.01765512843238936,0.022679582106974412,0.01582164805044775,0.019070376204103748
351.998046875,0.009580664663285679,0.012461580081734602,0.009019982659675393,0.010870609346340212
297.731484375,0.004328489153517284,0.005725701995504978,0.00400415619079801,0.005013203866048837
243.4722265625,0.0014859846540665488,0.0017747369347459333,0.0012290989290166586,0.0015726452108995878
202.7797265625,0.0004470057284130387,0.00042508825910843236,0.0003401893586748373,0.0004343679937360495
