pressures,ysu,mynn2,acm2,gbm
1005.435859375,0.19962576155298956,0.20592358632046956,0.21405745335203094,0.1934503302478529
991.69546875,0.19880964400753648,0.203969348365519,0.21295342639827344,0.19344872309596825
977.957734375,0.1956691324612039,0.1946944414314068,0.2116298366725289,0.18750442661153272
950.4940625,0.16226486007474342,0.16432351218497693,0.15029647072462762,0.14935104895344933
936.7715625,0.18779688490493943,0.18307166752552817,0.16571710333194326,0.18223383531881163
909.3459375,0.20816394751391887,0.18353507648714368,0.19860323703085198,0.18907973047415869
881.96765625,0.19657741880846388,0.19505836646116995,0.21080355967162484,0.18113331216794054
854.6484375,0.20171712497314137,0.20547147102853147,0.21883787990602388,0.18672628778297037
800.089375,0.11571449678892795,0.1225633945809413,0.13205809849415925,0.1064507416449102
731.98484375,0.0551541516726717,0.06100347281933378,0.06469396165077397,0.05529014414017252
650.3970703125,0.03605067311513943,0.03736589882483061,0.0391260000868083,0.03418650050571537
568.9328125,0.024129876116258917,0.020753796890368072,0.029650715966215664,0.01923142563406182
487.533828125,0.004742855021938307,0.00538178089071376,0.010291094675875146,0.006064905936015081
406.15390625,0.0002429295496435299,0.00102585519020092,0.0025421555475053973,0.0016390027382168872
351.90609375,-0.0005839856925319643,0.00014998141496268527,0.0006770133418002982,0.00025295735006495304
297.6612109375,-0.0005632796673041085,-8.479791614141759e-05,0.00023663901505846397,6.781885955698895e-06
243.4173828125,-5.907658717458976e-05,0.00017885407549008772,0.0002981270011408002,8.778797138925284e-05
202.73453125,0.00017775140203689949,0.00016259949254719894,0.00021619813858761693,0.0001118224281970546
