pressures,ysu,mynn2,acm2,gbm
1005.86375,0.09849260487567435,0.11621383419236617,0.06485177264673471,0.09605582870599359
992.107890625,0.09857372614514044,0.11649065758842993,0.0650800809000364,0.09612476174534818
978.3540625,0.09733646371966831,0.11375178042602793,0.0649099117387295,0.09517639930348192
950.85578125,0.08834428079288342,0.10344487751961048,0.0691614146737474,0.10137941233953211
937.1221875,0.0918731057890489,0.1067292413718708,0.08161300440691573,0.1308397308150859
909.69703125,0.13793222638210045,0.11340060108027221,0.14638957044155657,0.135008532793262
882.30921875,0.03645399192879872,0.060154611068154215,0.036309181622349446,0.022707362841859074
854.965,-0.048205250827282074,-0.0069646904127483155,-0.06688818647145767,-0.06459497699796636
800.3565625,-0.09011961422300228,-0.04242434969774569,-0.10222537435838908,-0.10176283379924833
732.2065625,-0.08809226800870495,-0.06143326999836932,-0.08955878485075061,-0.09519411678922471
650.573203125,-0.04648311425654895,-0.03307461412876575,-0.04959729485475312,-0.05150252467586199
569.0444140625,-0.022432236672705833,-0.014869740409205528,-0.025673219116300723,-0.024485847881972153
487.5952734375,-0.0035508507312766425,-0.000686749108918089,-0.0050097155753005655,-0.004742800416601075
406.1987890625,-0.002431985614514605,0.0023320081536746893,0.0006364804205613856,-0.0003375133258516757
351.94390625,-0.0012693052591331248,0.00024271204289898373,-0.0002965280962582111,-0.0011918983445477192
297.69046875,-0.001223644665897742,0.0005539481417928086,-0.0006022469128534528,-0.001343911395944462
243.4398046875,0.0003317284107214103,0.0007221960041519687,5.469710910947051e-05,0.0005017632670934823
202.75298828125,0.00016388381669355605,0.00024156643710618138,9.460874991576569e-05,0.00020620424248989164
