pressures,ysu,mynn2,acm2,gbm
1005.5,0.12916475266004382,0.14013206573719927,0.1345746931697388,0.1352189891299743
991.733984375,0.12934907484073144,0.1399018292758102,0.1342776035990344,0.13508839051272595
977.9721875,0.12341260668823252,0.11815551365049487,0.12984711243942798,0.1100580674518006
950.47140625,0.14652471162201322,0.15382566675292414,0.10268070392701888,0.15473287966299823
936.73265625,0.17973501562397573,0.17693828782119425,0.17902615387777715,0.18328597003629238
909.26578125,0.09611690048934873,0.10615068869187193,0.1466564288638171,0.13411591687417926
881.860234375,-0.0785807703536377,-0.06792135943495925,-0.06540347658830517,-0.047017347410470416
854.54265625,-0.15058100942476893,-0.14303488946194565,-0.15189224429721537,-0.1396332808229372
799.99140625,-0.18437888106923933,-0.17866627205876123,-0.18632652610854367,-0.18110655437480425
731.90328125,-0.18281261121729753,-0.17722659373540162,-0.1828125840062955,-0.1777673977841123
650.335625,-0.11910742174340153,-0.12011126551947052,-0.12072154178017404,-0.11498714861343658
568.882578125,-0.05168067964784463,-0.0525256518789945,-0.05325552771821557,-0.049328800723936105
487.4937109375,-0.010069319561143358,-0.009348770078930226,-0.011453060267053526,-0.010586737173935951
406.128125,-0.0015022937089413397,-0.002072966064429414,-0.003811172633545179,-0.0031715344572258134
351.8867578125,-0.0006326756481310395,-0.0014518451172323983,-0.0013739766873260692,-0.001878054928390664
297.64552734375,-0.0010237621031862739,-0.0006806908692551098,-0.0007712824932356248,-0.001529496249009476
243.404375,-0.0005002113449767718,5.907903893445388e-05,0.0002556449440367363,-0.0005524147679957696
202.72375,0.00010467364848631881,0.0002194596584563434,0.0002411705308079992,7.92796868354275e-05
