pressures,ysu,mynn2,acm2,gbm
1006.78703125,0.1559123648501094,0.09007822262324697,0.2257089305182622,0.18138971127017506
993.05859375,0.15710159524970316,0.09011850837451749,0.2259176657953124,0.1814833762150207
979.3303125,0.1566736709017445,0.08992911523607655,0.22535197537849247,0.18104253854962596
951.87359375,0.15512404988940118,0.08930223475529352,0.22406166543846368,0.18021441926234377
938.14515625,0.15413820996997843,0.08917435263058417,0.2236242173960902,0.18027905789926654
910.6890625,0.15390659883140304,0.09194692997267429,0.22454526475362271,0.1840941097024072
883.2465625,0.20100729359134523,0.19918760313806452,0.25791262190183323,0.2192436291010093
855.8465625,0.23619842511546013,0.23266438779685525,0.28139353932271965,0.25451163465488463
801.125234375,0.2704347702519097,0.24347858207780695,0.2971265645567075,0.26675709806787506
732.83,0.30428805523894187,0.24679082997702578,0.30799590325523873,0.28373931236614813
651.02453125,0.3164027905539486,0.2866212877438346,0.35226444518318883,0.30232303674623284
569.3305859375,0.312907162412723,0.33304695627632314,0.3933228012517765,0.3279581791233522
487.73453125,0.341496516799963,0.3741468917204448,0.4240753868399939,0.35511582552882054
406.227890625,0.38325822619180305,0.4198682408052635,0.4554697214002006,0.3985421034528247
351.9395703125,0.41615122934440607,0.45718646720162265,0.491753425030841,0.4325352783449768
297.676953125,0.4453693800863183,0.4921016850507376,0.5210847826311049,0.45742968493337616
243.42537109375,0.466235172247362,0.5021611625761847,0.5262491794895121,0.47088944558121393
202.74,0.45086025658996104,0.4835558887088025,0.5104867021978483,0.4583626188964184
