pressures,ysu,mynn2,acm2,gbm
1006.51875,0.17924279535241416,0.1794480514189669,0.07916434297713816,0.09080218914577187
992.79890625,0.18411536642679568,0.17525370508018495,0.13138405899270916,0.14633787738823434
979.079765625,0.18432885366449664,0.1751433920752382,-0.0037815058867360124,-0.05126124477372894
951.6421875,0.18822760544165215,0.17193590865698,0.13829629902573573,0.14146180673934525
937.9240625,0.19131070619619664,0.1696017164472641,0.08036063886605173,0.08131209057009736
910.4903125,0.1950834624970213,0.15297595316851434,0.08616297517653734,0.07615850950954477
883.068125,0.10057472122438656,0.01327816805107327,0.060194666437269555,0.08874893086407493
855.679140625,0.18253784718986407,0.12341272737991515,0.09845173330846423,0.09354190363404778
800.988125,0.1660404647749874,0.12962975887196182,0.15415083718840214,0.08809835441617854
732.7378125,0.14261676562219452,0.10924763342221291,0.1700929440201225,0.0866591505270909
650.9739453125,0.08472866089714981,0.07376937742816425,0.07785180562016164,0.06294632875176132
569.3189453125,0.04657284756548792,0.0568201477980585,0.028425315575443234,0.02845602415434977
487.771875,0.060973656993248034,0.04544987335942662,0.03381716368965252,-0.00529978481813435
406.3063671875,0.031024425631596596,0.023686223172582725,0.01154890249986562,-0.007032691234860101
352.027109375,0.015401857618441154,0.011371011811048921,0.004053394713312913,-0.004980360089921222
297.7594140625,0.007129552808074258,0.005490353372118277,0.002914003023088556,-0.003696148157456699
243.496171875,0.0014944464580736864,0.000610545170674834,0.0006481034886154967,3.099845418066163e-05
202.79970703125,0.0005213269743409039,0.0002740907158623067,0.00027965119560426955,-6.912961182338306e-05
