pressures,wsm6,kessler,thompson,morrison
1006.7671875,0.05526875986443008,0.17333916896456275,0.07283149658242667,0.1101878504314322
993.02640625,0.06112643892035658,0.16915985726156943,0.07902470173121373,0.10893649300059476
979.28578125,0.06374336642292919,0.1142956399616151,0.0823041865617517,0.10703294025720438
951.804609375,0.0671731867288218,0.11939194135593804,0.08564534496307427,0.09636518262332577
938.064609375,0.06743329152555348,0.11784457247322766,0.08472262706950885,0.06149447156646296
910.59953125,0.011109882418115634,0.11579432132409026,-0.004296527867175486,-0.01577876501859638
883.176796875,0.04897581019793186,0.11756700022768482,0.02153331744487142,0.06519669550327492
855.78484375,0.021017396257410323,0.12062723165623744,0.018250697064750705,0.05496764016423293
801.06140625,0.02331004608770078,0.12232015228481652,0.017763108210789844,0.044409331130771106
732.7715625,-0.013337447831723389,0.08787319506775274,-0.008313594443366592,0.025957684845741742
650.975703125,-0.006320900163159443,0.05304939292403253,-0.001104444394908043,0.019307135908714464
569.2930078125,0.01260404440352863,0.058150626015239314,0.017753215758243346,0.020004647423537483
487.7028125,-0.023838750101660127,0.022044688922202536,-0.008640275049211842,0.006688849205936616
406.190703125,-0.03496651653603958,0.010967467895894683,-0.021637320797592563,-0.006882294727647852
351.90046875,-0.01772145951738619,0.005294844257947128,-0.014298721763913868,-0.004549690024004185
297.638203125,-0.010538332983511627,0.00391839543426702,-0.005777372576009339,0.0068911900852598774
243.3919140625,-0.00032099495290263273,0.003233024591924461,0.0003906571203102255,-0.00021712667204278914
202.7121484375,-7.851040474251406e-05,0.002980488270099442,0.00017539636306749043,0.0005589596097372449
