pressures,wsm6,kessler,thompson,morrison
1005.86375,0.09849260487567435,0.11183485893186837,0.09348039936250149,0.1326023067079572
992.107890625,0.09857372614514044,0.10166480642664741,0.09421481496324645,0.1345622706601466
978.3540625,0.09733646371966831,0.10441257771371952,0.09387422866819646,0.1336700548352477
950.85578125,0.08834428079288342,0.04891432331507158,0.08362775437599372,0.10796829407638507
937.1221875,0.0918731057890489,0.0855436933755702,0.07682626730791804,0.09371734057482142
909.69703125,0.13793222638210045,0.12719708117277664,0.1152742448374346,0.15282087214098497
882.30921875,0.03645399192879872,0.10764559817812756,0.020122938025832537,0.049194462605367015
854.965,-0.048205250827282074,-0.37792685875703835,-0.06512555520706985,-0.037490616816555467
800.3565625,-0.09011961422300228,-0.1461530530612085,-0.10297015787565345,-0.07864140296291319
732.2065625,-0.08809226800870495,-0.14120106372153507,-0.097762733987032,-0.0781598474854569
650.573203125,-0.04648311425654895,-0.14698431154388203,-0.05127541836675513,-0.03009263694726693
569.0444140625,-0.022432236672705833,-0.08833596859385769,-0.0243504423937313,-0.004801687358260667
487.5952734375,-0.0035508507312766425,-0.05996006242318156,-0.006188167582247428,0.008378753728646115
406.1987890625,-0.002431985614514605,-0.06218714652549309,-7.180234691487702e-05,0.006069003673362171
351.94390625,-0.0012693052591331248,-0.01738734080115979,0.0003851441457942503,0.007243734948240272
297.69046875,-0.001223644665897742,-0.010905691183038715,0.0001661435909356026,0.005064160732769378
243.4398046875,0.0003317284107214103,-0.008483286251732372,0.00040431985951773177,0.0015156863321818517
202.75298828125,0.00016388381669355605,-0.006607109275837071,0.0002650542357250119,0.0007075118445244379
