pressures,wsm6,kessler,thompson,morrison
1005.63546875,0.12887346473042557,0.09329061526913811,0.14437281318188894,0.0016932378386723763
991.896796875,0.13003714919082646,0.10033668175627114,0.14539310654811105,0.0017822390945128636
978.1596875,0.12987978645519244,0.11730969122222215,0.14457389215529323,0.0030130928927072447
950.68984375,0.1317929515553649,0.15577864098397984,0.14296270250288387,0.035681607285345446
936.96203125,0.13978581454831396,0.11074560051475077,0.14723941344634323,0.06170470658475244
909.563125,0.15907714706675768,0.12018867469730561,0.15803949231479117,0.0627238831366696
882.2190625,0.19157691442334393,0.138406853490056,0.18354566708013803,0.1348958710328905
854.904921875,0.2040214253635921,0.29062750101314927,0.2012944989374674,0.252210452002143
800.338046875,0.10267641751202454,0.07245339889554435,0.10347120937073376,0.010064648472938802
732.22578125,0.07081945046751831,-0.05557353043103501,0.07254778771589156,-0.05926095316989354
650.6185546875,0.10946255120542438,-0.009969483450265746,0.11206017280795354,-0.03397696877063617
569.1101171875,0.1638229560368852,0.034053278955018536,0.1646970187841141,-0.008166624230407748
487.663671875,0.2014055433562309,0.07985832303133136,0.19536146397886014,0.011229109135606976
406.2525,0.23884817681485612,0.10575529273129748,0.2039729454706947,0.04279153688151669
351.988828125,0.2417953842148791,0.06260053738521087,0.21358613732505666,0.06792932341291635
297.72927734375,0.22970129422651206,-0.05578639818165377,0.23174550159886714,0.05700824213791843
243.4715625,0.21501481954486412,-0.10847273933643953,0.2235311245511333,0.01896095527166805
202.77923828125,0.17832584249788852,-0.07986075480436891,0.2009460889063254,0.06005861239194312
