1006.5053125,295.33917236328125
992.75171875,294.2021789550781
978.99984375,293.10406494140625
965.249375,292.0872802734375
951.50578125,291.4598388671875
937.772578125,290.80230712890625
924.047578125,290.0801696777344
910.33046875,289.3492431640625
896.620625,288.6165771484375
882.9178125,287.87689208984375
869.22125,287.11199951171875
855.531640625,286.3287353515625
841.84890625,285.52740478515625
828.17234375,284.71636962890625
814.502265625,283.90289306640625
800.83890625,283.1064453125
787.1834375,282.37744140625
773.53640625,281.7127380371094
759.89609375,280.9453125
746.2596875,279.9725646972656
732.6253125,278.9360656738281
718.9921875,277.9275207519531
705.36015625,277.06280517578125
691.72921875,276.3310852050781
678.0990625,275.58245849609375
664.46984375,274.7685546875
650.842734375,273.86810302734375
637.218828125,272.9201965332031
623.59890625,271.94256591796875
609.983359375,270.9521179199219
596.3721484375,269.9437255859375
582.7662890625,268.9167785644531
569.166171875,267.8743896484375
555.571171875,266.8067626953125
541.9814453125,265.7216796875
528.397265625,264.6061706542969
514.818359375,263.37799072265625
501.243046875,261.9405517578125
487.6698046875,260.38653564453125
474.098125,258.7466735839844
460.5279296875,257.0230712890625
446.958828125,255.21372985839844
433.3897265625,253.2798309326172
419.82,251.23703002929688
406.25015625,249.1442413330078
392.680625,247.00332641601562
379.1114453125,244.8094482421875
365.5425390625,242.57044982910156
351.9741015625,240.30877685546875
338.4065234375,238.0282440185547
324.839921875,235.6773223876953
311.274140625,233.24105834960938
297.708984375,230.6941375732422
284.14439453125,228.02880859375
270.58025390625,225.2405548095703
257.0164453125,222.32728576660156
243.452890625,219.27413940429688
229.889609375,216.07565307617188
216.326484375,212.72329711914062
202.76345703125,209.2261199951172
189.2005078125,205.59634399414062
175.6376171875,201.7215118408203
162.07474609375,197.5241241455078
148.51189453125,193.0476837158203
134.94908203125,188.46609497070312
121.38626953125,184.34765625
107.823486328125,186.04580688476562
94.260712890625,199.32525634765625
80.697900390625,200.1829833984375
67.135048828125,199.9967803955078
53.5721484375,199.97195434570312
40.00926025390625,199.96731567382812
26.446435546875,200.05435180664062
12.883663330078125,195.9718017578125
