1006.92703125,58.908405
993.19703125,61.955914
979.4675,65.68071
965.73796875,69.596275
952.0084375,73.7985
938.27921875,78.22217
924.55046875,82.76873
910.8228125,87.02064
897.09765625,89.57327
883.378125,88.551605
869.67046875,82.564445
855.973828125,81.3342
842.28359375,79.48264
828.599375,77.90498
814.920625,76.96854
801.246875,76.06753
787.578125,75.00951
773.91453125,73.84634
760.2559375,72.64546
746.6025,71.44714
732.95375,70.2867
719.309375,69.17554
705.6690625,68.01053
692.0328125,66.64285
678.400625,65.681915
664.7721875,64.91447
651.147421875,64.25636
637.525859375,63.8018
623.906953125,64.51641
610.289921875,66.39927
596.675234375,65.44027
583.0637109375,65.23718
569.45515625,64.517746
555.849765625,63.654915
542.2475390625,62.75492
528.6483984375,61.764996
515.0523046875,60.681084
501.459140625,59.477745
487.868828125,58.144028
474.281171875,56.676807
460.696015625,55.097538
447.113203125,53.452957
433.532578125,51.759308
419.9539453125,49.991962
406.3771875,48.170837
392.8021875,46.58915
379.22875,45.71759
365.6566015625,45.597603
352.08546875,45.396267
338.515234375,44.109188
324.945859375,43.337856
311.3771875,48.364433
297.808828125,60.961414
284.24052734375,79.18937
270.672265625,99.30663
257.1039453125,99.962166
243.5355859375,99.95488
229.96728515625,99.940216
216.39896484375,99.93042
202.83064453125,99.90871
189.26232421875,99.90037
175.69400390625,99.88087
162.125654296875,99.874916
148.5573046875,99.868774
134.98896484375,99.86655
121.4206640625,99.85085
107.85251953125,99.84569
94.28466796875,99.84383
80.717177734375,99.84145
67.15005859375,99.83008
53.58328125,99.81426
40.0168603515625,99.80737
26.45076171875,50.221397
12.88503662109375,1.0064193
