1006.109453125,73.315506
992.358125,76.90299
978.60859375,80.1914
964.86078125,84.467186
951.1159375,87.99042
937.37984375,88.34702
923.653359375,87.11352
909.934375,83.7533
896.2246875,80.49942
882.5246875,77.13658
868.834140625,73.37886
855.1528125,69.63729
841.480546875,65.63005
827.81640625,61.59008
814.159765625,57.792023
800.50984375,54.66374
786.86578125,52.453
773.226875,51.09063
759.59203125,50.805946
745.9609375,50.725674
732.33359375,49.955975
718.71109375,48.98523
705.0953125,48.05446
691.486953125,47.15669
677.8846875,46.242947
664.28625,44.96957
650.6909375,42.028217
637.099765625,34.462753
623.5130859375,24.240534
609.930625,23.729721
596.35140625,23.517342
582.77359375,24.109018
569.1959375,24.4442
555.6192578125,24.744678
542.043203125,25.391062
528.466796875,26.211926
514.889765625,27.052101
501.31171875,27.97112
487.732421875,28.937267
474.151796875,29.964542
460.5708984375,31.107008
446.99109375,32.309986
433.4131640625,33.84865
419.837265625,35.854794
406.2635546875,38.20021
392.69203125,40.30598
379.1225390625,41.66786
365.554453125,42.238014
351.9871875,42.346966
338.420546875,42.998234
324.8546484375,43.830513
311.28935546875,44.797718
297.724453125,45.33322
284.1598046875,45.621964
270.5953515625,46.587543
257.03091796875,48.056984
243.466640625,49.848286
229.9026171875,51.754303
216.33869140625,54.302418
202.77486328125,57.101738
189.21109375,57.66561
175.6473828125,57.40657
162.08369140625,59.495743
148.520029296875,61.94516
134.95642578125,58.096928
121.39283203125,44.08775
107.82923828125,5.5636587
94.26564453125,0.19839464
80.702060546875,4.272714e-06
67.1384765625,3.4784323e-06
53.57486328125,5.22126e-06
40.01125,4.8139627e-06
26.447666015625,2.5097147e-06
12.88408447265625,1.2911595e-06
