pressures,ysu,mynn2,acm2,gbm
1005.2896875,0.19129847779011416,0.21461445079344577,0.17557327935886638,0.2095101803700227
991.541796875,0.1913182946700626,0.21471686458180647,0.17496824355815757,0.20936176936644574
977.796015625,0.19225062564700535,0.21551264346664506,0.1749698470545344,0.21083865019352774
950.317734375,0.2454566284432098,0.2635713992161825,0.2360817709803069,0.2684479709040544
936.59046875,0.24748322107627896,0.2661908722938172,0.2613008123714791,0.2626794251446056
909.17453125,0.24596842676693026,0.27859140171189406,0.2655159462830959,0.2703324823018985
881.8240625,0.2811214877251155,0.3048072844921641,0.2986560555566384,0.2963979811492317
854.517265625,0.24844373563609093,0.26592548465531474,0.2570656628271567,0.25434161775383113
799.98078125,0.06711588159781082,0.08226353161526548,0.0790865021756953,0.06835408400593629
731.90890625,0.014658887918382912,0.029848837452380313,0.02581162089941316,0.014811632180074592
650.353828125,0.07257557463547895,0.08902127520638961,0.07926042089943457,0.07048979299745636
568.9065234375,0.1484133459293539,0.1681372769998226,0.15179508841019004,0.14318256435560978
487.51875,0.21565254684379434,0.2395705283184982,0.22006765011984195,0.20867137994608587
406.1484375,0.26653194821910015,0.2900591712065195,0.2833187421201977,0.25205934941531816
351.9044140625,0.2897134958965758,0.31429331546015027,0.31343972480307136,0.2721654336546281
297.66056640625,0.2964927575560701,0.3219268257941577,0.3223574937124966,0.28435849388164963
243.41666015625,0.293041367410934,0.3190531390225435,0.31968874512292783,0.2818591757979181
202.7338671875,0.2943156310833366,0.32007064564003934,0.3111647159913558,0.2810587380148932
