pressures,wsm6,kessler,thompson,morrison
1006.78703125,0.2307305538280133,0.22998454416248426,0.2309466355439258,0.23837259171500255
993.05859375,0.2362320548489321,0.23511164347920688,0.23604939459570548,0.24378420754001046
979.3303125,0.23648623795545634,0.2352502936042839,0.23613778342635589,0.24387810452860198
951.87359375,0.24039021804738286,0.23927602635268774,0.24056491923974474,0.24758806555414928
938.14515625,0.24450882824248057,0.24348558237155984,0.24520000887536034,0.2514411547323572
910.6890625,0.25362093955818776,0.2525848859341911,0.2560398106083901,0.2593763662729748
883.2465625,0.16621843089953062,0.16332426746166837,0.16673433201824409,0.16550193884461692
855.8465625,0.2006528955497909,0.2045010769254515,0.202158477190193,0.18743128593983371
801.125234375,0.18217382839291363,0.1846823747716404,0.1864807706234385,0.1709316471778458
732.83,0.14667997932115232,0.1477779761378199,0.14895947533084586,0.13622372376381714
651.02453125,0.10495953701400178,0.10532274851513229,0.10679903700998813,0.10303452823131412
569.3305859375,0.08772105213361761,0.09006282508663595,0.08831595233786321,0.0916235340270069
487.73453125,0.08435552337596267,0.08004112989374439,0.08598632151700884,0.08449343347392212
406.227890625,0.053697403374333125,0.05266141662425558,0.056105310624758487,0.054306862081237244
351.9395703125,0.02974985477641312,0.0348065106952004,0.031190989178674827,0.029651081866304274
297.676953125,0.013623747112545001,0.008263753719215422,0.0139702948485446,0.013367040119504018
243.42537109375,0.0016992248718712415,0.006062684278270394,0.0015088197429249212,0.0013002124819209966
202.74,0.0005985113665643747,0.001984401933856877,0.0006942174186019068,0.0009663402823922654
