pressures,ysu,mynn2,acm2,gbm
1006.78703125,0.18182674923008144,0.16403256029848362,0.24566126391598994,0.21609328627052055
993.05859375,0.18205539138280694,0.16498097574243897,0.24589552919520583,0.2161959828346894
979.3303125,0.1813532079648781,0.16501960075925723,0.24528310947792403,0.215505075144459
951.87359375,0.17971878418850132,0.16444782344142958,0.24382298952305048,0.21405862492163386
938.14515625,0.17894073932492205,0.16386281196276148,0.24319196796622503,0.21361308466492196
910.6890625,0.17870211178333756,0.16193302175920288,0.24260449698377584,0.2156346854265104
883.2465625,0.2178366356073674,0.2226298809856321,0.2632105930347627,0.2516944496234741
855.8465625,0.261841209447126,0.26474483870030413,0.3097615589342802,0.28846168631779356
801.125234375,0.24072280956531814,0.25634198495866334,0.3091186426800417,0.2732062849615125
732.83,0.22059683092283236,0.2467431213588622,0.31562001834898623,0.26576042708982767
651.02453125,0.25831035105445227,0.2775900835467049,0.351954611625285,0.28979219599079137
569.3305859375,0.32169632560945877,0.35200536386246445,0.39329757989919534,0.34059296828126945
487.73453125,0.3561254387975637,0.39125845476373694,0.42688415747997627,0.3665000318558998
406.227890625,0.4008450765191432,0.4433355850692901,0.4656287598924793,0.4195024268300793
351.9395703125,0.43996296512416366,0.4817451005597626,0.5033764805540865,0.45141026371680437
297.676953125,0.46726670753846566,0.5177399826539525,0.5309403785368101,0.4761216809550847
243.42537109375,0.46244831692710436,0.5243965264843409,0.5380474405810104,0.4716808094372608
202.74,0.4504344858838986,0.5051127526769525,0.5220894824599964,0.46278015671460854
