pressures(hPa),850 hPa,650 hPa
1006.3566000000001,0.15733416317357818,0.2416552527602145
992.6351,0.1589995737284413,0.24302878172794573
978.9141000000001,0.16214185779422077,0.2459904535646162
951.3780499999999,0.1893226149632132,0.275177944128905
937.7006,0.20063483760001932,0.2870675542558285
910.242,0.22080830130232354,0.3045800485944018
882.86875,0.25050288572393953,0.33797397162236753
855.4386999999999,0.2679425622890156,0.348361284440835
800.8200999999999,0.28912155689236924,0.38870869786794005
732.5822000000001,0.3496419479992819,0.48850416192966273
650.8291399999999,0.2851937018101449,0.43128809586760836
569.13562,0.3008108536170689,0.469317679161667
487.6746,0.38936041859073445,0.5829342784611853
406.25855,0.47662164709743043,0.6895973873615642
351.98242,0.4486867417526509,0.6579418369333833
297.70072,0.44362766440674595,0.6660542423990459
243.46616999999998,0.435960491286244,0.6675350783173811
202.76707,0.41935351999859954,0.6475545241149158
