pressures,wsm6,kessler,thompson,morrison
1006.7671875,0.059802961453924317,0.052779734640281024,0.024192944576515513,0.07542258660471222
993.02640625,0.061258350946769,0.05611907987355372,0.024429782612034746,0.07656234160845671
979.28578125,0.06099654105096675,0.07723064753986479,0.0242913713685246,0.07627361122850349
951.804609375,0.060738824902773006,0.12347216620580172,0.024445302827908917,0.07752849223945442
938.064609375,0.06149742253098019,0.1308471212623295,0.025431666746962546,0.09063764141876833
910.59953125,0.09714419798673332,0.15184501047057727,0.07716641500266695,0.16109953932010562
883.176796875,0.08141169020241576,0.17524595898852013,0.08067793343457656,0.15395569760248193
855.78484375,0.09419320202472595,0.20272439473008516,0.0790168380378781,0.15023461859400478
801.06140625,0.09321916519836852,0.26520981212912564,0.06962105852155523,0.1586449348157631
732.7715625,0.0987864228445343,0.1698862117701813,0.0638389773769043,0.17284435705298237
650.975703125,0.12738120717858065,0.18290558670239565,0.10919961326167833,0.1844140475389975
569.2930078125,0.11883549598658726,0.18097990748650952,0.1277082321109728,0.17196462379610028
487.7028125,0.1342917969835789,0.005797535860509008,0.14275372389991292,0.19062080095849077
406.190703125,0.1549601771733948,-0.02694542980545064,0.16610022557494677,0.2252542314235742
351.90046875,0.16510165082554687,-0.04185901449702539,0.18005122938347215,0.247658370416107
297.638203125,0.177337657681636,-0.01000275947136034,0.19336497260481555,0.26864745315455096
243.3919140625,0.1728822307681752,-0.006499751121962917,0.19311848642498566,0.28629911308357203
202.7121484375,0.17117572752320317,-0.012007809902982476,0.1926911008141937,0.2680416210863554
