pressures,ysu,mynn2,acm2,gbm
1005.1884375,0.22628324188098314,0.22286901354683558,0.2261192370537953,0.22578494579053143
991.4259375,0.22589030716909703,0.2227339111513568,0.22648063638276958,0.22583061997858753
977.66734375,0.22589030716909703,0.2302581853747535,0.22724048643615466,0.23180995229869972
950.171875,0.25172969382272875,0.2613652988610975,0.2573952052341626,0.26048764252824236
936.43796875,0.23277452332134196,0.2340083500662292,0.23997071079008422,0.24087691250791898
908.982734375,0.24899486822800132,0.22776357632099425,0.25078636525900383,0.2431243857447853
881.590625,0.2573250841199872,0.23232096421020418,0.26185905283537547,0.244919408846526
854.294375,0.2533800196126505,0.22499128504747665,0.25930770672692727,0.2386309349814179
799.784140625,0.26276330053249125,0.23257387737675553,0.2710723927816845,0.24750246917978797
731.74984375,0.28699951356162756,0.25395060338729836,0.2986737408723209,0.2701108385518444
650.238984375,0.31995887719463595,0.2818482773005405,0.33329813066036723,0.30007213572558344
568.8234375,0.3490831980396357,0.3050806981290422,0.3608753553685173,0.3228895833956284
487.451953125,0.3809423444793629,0.3273632485610974,0.3904231402841356,0.34307390429890783
406.0940625,0.4273400752588769,0.3599329129931417,0.43837917540310717,0.37732958688783946
351.857265625,0.45402034219594495,0.3785864366743404,0.4642834216964411,0.39890568199251164
297.620546875,0.4631600035944163,0.39158450940168027,0.47453710623317297,0.4051353161620664
243.38390625,0.4515762882880133,0.3982550345153682,0.46946358878989947,0.3975565490109239
202.7066796875,0.42970554222443136,0.3968211053122413,0.4535119035962523,0.38471721584339025
